,Country,Year,Unweighted_Temp,Pop_Weighted_Temp,Ag_Weighted_Temp,Ag_Weighted_Temp_Change,ln_GDP_Change,ln_TFP_Change
7223,TUN,1976,21.14110169976443,17.5,18.288341846604215,-0.5501019233677695,0.07579299041940857,-0.2055196589053292
7224,TUN,1977,21.61610168117588,18.74,19.73545446597906,1.4471126193748454,0.03350255025231519,0.0796693146163995
7225,TUN,1978,21.691242913068333,17.93,18.84111391800093,-0.8943405479781319,0.06254247343076003,-0.0987427275469974
7226,TUN,1979,20.504943487334366,18.38,19.392232327705788,0.5511184097048591,0.06355860925122414,-0.0105869218645411
7227,TUN,1980,19.694209009914058,17.76,18.741448655570263,-0.6507836721355247,0.07180753405618034,0.198636630290526
7228,TUN,1981,19.977683618917286,18.5,19.506727077346035,0.765278421775772,0.05330154169227441,-0.1644196799568984
7229,TUN,1982,16.49759887200964,18.94,19.934604961912765,0.4278778845667297,-0.004878058453432033,-0.1468072358243803
7230,TUN,1983,18.472881342394867,18.58,19.603757527062168,-0.3308474348505967,0.045408039538994416,0.3145963988911973
7231,TUN,1984,19.20381357407165,18.04,19.181801137743395,-0.4219563893187725,0.05603282386873687,-0.1083951870328308
7232,TUN,1985,19.430649732802546,18.67,19.7085174937919,0.5267163560485031,0.05515182007507846,0.1539730936782009
7233,TUN,1986,20.444067758355448,18.59,19.6946574160857,-0.0138600777061981,-0.01474228173720249,-0.0799351210326246
7234,TUN,1987,21.01723163057182,18.92,20.02242165854777,0.3277642424620701,0.06502461231132983,0.0906396324679157
7235,TUN,1988,20.313276842152323,19.13,20.318894956196484,0.2964732976487134,0.0006624710411209378,-0.2829094063515578
7236,TUN,1989,20.498163848947005,18.84,20.108822076498154,-0.2100728796983304,0.017722813729626807,0.2272376980547665
7237,TUN,1990,21.29364407870728,19.07,20.15471743771323,0.0458953612150807,0.07638254665184974,0.2013658507631079
7238,TUN,1991,19.14449154859209,18.08,19.197297854895343,-0.9574195828178916,0.0378519463374829,0.1792273436332774
7239,TUN,1992,18.29519773270451,18.2,19.22529680978892,0.0279989548935759,0.07543368284585483,-0.2093658265961187
7240,TUN,1993,18.22033896890738,18.58,19.89409555067362,0.6687987408847,0.02182679143850308,0.1089012959680744
7241,TUN,1994,17.12146892790066,19.68,20.757325784064268,0.8632302333906487,0.03110670713225261,-0.3157092717671812
7242,TUN,1995,18.923446327279517,18.94,20.13674979414728,-0.6205759899169863,0.023209921796130573,-0.0442411968895086
7243,TUN,1996,20.155649731388202,18.67,19.763341237994975,-0.3734085561523059,0.06889311588808411,0.5081188717934735
7244,TUN,1997,20.11129945078811,19.33,20.560464862645908,0.7971236246509328,0.05303758228837907,-0.3839838131499773
7245,TUN,1998,20.903672315306576,19.12,20.276183318674065,-0.2842815439718436,0.047001537252480574,0.2104463584136064
7246,TUN,1999,22.41200566965308,19.94,20.830792767653197,0.5546094489791322,0.0584914199657014,0.0777716192090602
7247,TUN,2000,20.163276812451034,19.66,20.405200339550003,-0.4255924281031937,0.046194900487083856,-0.1679381226168113
7248,TUN,2001,19.5323446685985,20.0,20.98995408959387,0.5847537500438662,0.041246790472875716,-0.1310643119557442
7249,TUN,2002,18.748305066830685,19.71,20.570183463614573,-0.4197706259792966,0.016964853721631812,-0.0144655084527522
7250,TUN,2003,17.708615845206094,19.9,20.78723617233621,0.2170527087216385,0.05229494003186019,0.3882221726266959
7251,TUN,2004,17.649717517155036,19.3,20.305804933913983,-0.4814312384222248,0.05485352532451415,-0.189861689980197
7252,TUN,2005,17.542796597305678,19.05,20.26536608186,-0.0404388520539882,0.037240024216558254,0.0567927042492657
7253,TUN,2006,17.908192086691233,19.73,20.78540412596233,0.520038044102332,0.055142753028807334,0.0011947859589085
7254,TUN,2007,20.277118638410396,19.54,20.604783062168035,-0.1806210637942946,0.0602969084764311,-0.019229437046472
