country,year,drought,extreme_temperature,flood,ln_GDP_change,ln_TFP_change
BTN,2014,0,0,0,,0.0176019980313971
BTN,2015,0,0,0,,-0.0486979668880876
BTN,2016,0,0,0,,
BTN,2017,0,0,0,,
BTN,2018,0,0,0,,
BWA,1960,0,0,0,,
BWA,1961,0,0,0,0.0378325,
BWA,1962,0,0,0,0.0398354,0.132018092093645
BWA,1963,0,0,0,0.0318064,0.080356715923088
BWA,1964,0,0,0,0.0394414,0.0987620705434038
BWA,1965,1,0,0,0.0289934,0.0360777035729951
BWA,1966,0,0,0,0.0330655,0.0141643332241319
BWA,1967,0,0,0,0.0281437,-0.132515330619632
BWA,1968,1,0,0,0.0701323,0.0029724245896369
BWA,1969,0,0,0,0.1097017,-0.0962988370274251
BWA,1970,1,0,0,0.1261361,0.0340462235233314
BWA,1971,0,0,0,0.1972221,0.0321624184500484
BWA,1972,0,0,1,0.2009233,0.050740026366082
BWA,1973,0,0,0,0.1591616,-0.103180869468492
BWA,1974,0,0,0,0.0490617,-0.0142467243599134
BWA,1975,0,0,0,0.044394,-0.0611429519796811
BWA,1976,0,0,0,0.0630943,0.0335793159692113
BWA,1977,0,0,0,0.0743953,-0.0825678262731557
BWA,1978,0,0,0,0.0946729,-0.132808688372816
BWA,1979,0,0,0,0.0759966,0.29305955930846
BWA,1980,0,0,0,0.075699,-0.360864604058529
BWA,1981,1,0,0,0.0505554,0.187494948202771
BWA,1982,0,0,0,0.0797237,0.15900411368369
BWA,1983,0,0,0,0.0893726,-0.0597300405424139
BWA,1984,0,0,0,0.0485143,0.100089687889247
BWA,1985,0,0,0,0.0358319,-0.0651015661696484
BWA,1986,0,0,0,0.0461041,-0.0132474753143148
BWA,1987,0,0,0,0.0804812,-0.103121213404524
BWA,1988,0,0,1,0.1466136,-0.0671327404062128
BWA,1989,0,0,0,0.0923264,0.0098849902147399
BWA,1990,1,0,0,0.0358525,0.106020511489928
BWA,1991,0,0,0,0.0430208,0.541964920388109
BWA,1992,0,0,0,0.0006789,-0.0069106092674635
BWA,1993,0,0,0,-0.00811,-0.055425597268802
BWA,1994,0,0,0,0.0096942,-0.141674028686023
BWA,1995,0,0,1,0.0432714,0.163327836070287
BWA,1996,0,0,0,0.0332334,-0.163471090905668
BWA,1997,0,0,0,0.055024,-0.0163337389801939
BWA,1998,0,0,0,-0.0135854,0.0135848890171726
BWA,1999,0,0,0,0.0730962,-0.173797150903021
BWA,2000,0,0,1,0.0021825,0.074047607309935
BWA,2001,0,0,0,-0.0133079,0.183627676038455
BWA,2002,0,0,0,0.0446568,-0.136265292932663
BWA,2003,0,0,0,0.032245,0.125539768074493
BWA,2004,0,0,1,0.0146914,-0.0738028123689514
BWA,2005,0,0,0,0.0332649,0.0013500605653709
BWA,2006,0,0,0,0.0659073,-0.0775619970333965
BWA,2007,0,0,0,0.0731607,0.076751393739876
BWA,2008,0,0,0,0.028643,-0.0640565005152025
BWA,2009,0,0,1,-0.0909182,-0.0159978580852034
BWA,2010,0,0,0,0.0734567,0.0782527319343194
BWA,2011,0,0,1,0.0512162,0.0764666039656161
BWA,2012,0,0,0,0.0330622,0.015549331882962
BWA,2013,0,0,1,0.0487359,-0.0015906507419929
BWA,2014,0,0,0,,-0.12985994954064
BWA,2015,1,0,0,,0.0284736670812338
BWA,2016,0,0,0,,
BWA,2017,0,0,1,,
BWA,2018,0,0,1,,
CAF,1960,0,0,0,,
CAF,1961,0,0,0,0.0313795,
CAF,1962,0,0,0,-0.0556198,0.0055590089163901
CAF,1963,0,0,0,-0.0256246,0.014084653945674
CAF,1964,0,0,0,0.0013845,-0.026976316165384
CAF,1965,0,0,0,-0.0103623,0.0425520870164684
CAF,1966,0,0,0,-0.0140078,-0.0676254271751429
CAF,1967,0,0,0,0.0247221,0.0097287688459522
CAF,1968,0,0,0,-0.0071871,-0.0208620462222493
CAF,1969,0,0,0,0.0477135,0.0093586005502857
CAF,1970,0,0,0,0.0028669,-0.0319129859233023
CAF,1971,0,0,0,-0.0082756,-0.0340351781578354
CAF,1972,0,0,0,-0.0190873,0.0106646269907218
CAF,1973,0,0,1,-0.0003918,-0.0044232095454903
CAF,1974,0,0,0,0.0417378,0.0142963767935855
CAF,1975,0,0,0,-0.0167247,0.0327054976279113
CAF,1976,0,0,0,0.0312073,-0.0138400410400985
CAF,1977,0,0,0,0.0148531,-0.0409568342854039
CAF,1978,0,0,0,-0.0116241,-0.0252599046313033
CAF,1979,0,0,0,-0.05012,-0.0714687396503288
CAF,1980,0,0,0,-0.0725999,-0.0063434196310661
CAF,1981,0,0,0,-0.0441571,0.0029824181293038
CAF,1982,0,0,0,0.0444059,0.0360532334554327
CAF,1983,1,0,0,-0.1146984,-0.0056029319759183
CAF,1984,0,0,0,0.0621994,0.0412052019568518
CAF,1985,0,0,0,0.0126252,0.0068692040748272
CAF,1986,0,0,0,0.012081,0.0058930739253577
CAF,1987,0,0,0,-0.0714801,0.0188731015232904
CAF,1988,0,0,0,-0.0027203,0.0488051040913184
CAF,1989,0,0,0,-0.0004067,0.0029957069574395
CAF,1990,0,0,0,-0.0429518,-0.0063615508104941
CAF,1991,0,0,0,-0.0282016,0.0008086816267072
CAF,1992,0,0,0,-0.0900125,0.0270790005788326
CAF,1993,0,0,0,-0.0207343,-7.21580940208355e-05
CAF,1994,0,0,0,0.0239691,-0.0020129229468377
CAF,1995,0,0,1,0.0463446,0.015301420016895
CAF,1996,0,0,1,-0.0633415,0.0574386994094729
CAF,1997,0,0,0,0.0296693,-0.0366771297242501
CAF,1998,0,0,1,0.024721,-0.0042877658844648
CAF,1999,0,0,1,0.0151666,-0.0416925237824399
CAF,2000,0,0,0,-0.0442986,0.0904759426075623
CAF,2001,0,0,0,0.0257753,-0.051971972560394
CAF,2002,0,0,0,0.018607,0.0008148493200037
CAF,2003,0,0,1,-0.071911,-0.0642404192890078
CAF,2004,0,0,1,0.0416585,0.024415479083804
CAF,2005,0,0,1,-0.0080977,0.0364701682533051
CAF,2006,0,0,0,0.0554363,-0.0032839099906842
CAF,2007,0,0,1,0.0597175,-0.0014608989550186
CAF,2008,0,0,1,0.0193182,0.0050331013943427
CAF,2009,0,0,1,0.0661228,-0.0031452743565187
CAF,2010,0,0,1,0.0448223,0.0572036402377307
CAF,2011,0,0,1,0.0128225,0.0164953004444097
CAF,2012,0,0,0,0.0203198,0.021252307027658
CAF,2013,0,0,1,-0.4662417,-0.0285628612936577
CAF,2014,0,0,0,,-0.0509864646057148
CAF,2015,0,0,0,,0.0099915913955044
CAF,2016,0,0,0,,
CAF,2017,0,0,1,,
CAF,2018,0,0,0,,
CAN,1960,0,0,0,,
CAN,1961,1,0,0,0.0111317,
CAN,1962,0,0,0,0.0501506,0.107574509662764
CAN,1963,0,0,0,0.0318914,0.0186451100047043
CAN,1964,0,0,0,0.0459887,-0.0513971904847406
CAN,1965,0,0,0,0.0461544,0.0244585425807475
CAN,1966,0,0,0,0.0451441,0.0233608419977847
CAN,1967,0,0,0,0.0107427,-0.105324367518658
CAN,1968,0,0,0,0.0354649,0.110670899412341
CAN,1969,0,0,0,0.0376655,-0.020912768100918
CAN,1970,0,0,0,0.0598138,-0.0595463480855472
CAN,1971,0,0,0,0.0253854,0.0687831806229138
CAN,1972,0,0,0,0.0370737,-0.0580361515846963
CAN,1973,0,0,0,0.0503826,-0.0401695281143968
CAN,1974,0,0,1,0.018316,-0.0635537786483229
CAN,1975,0,0,0,-0.0008512,0.0638605522200737
CAN,1976,0,0,0,0.0374605,0.0744060798412165
CAN,1977,1,0,0,0.0222464,-0.0403314226666751
CAN,1978,0,0,0,0.0287392,-0.0143959076876747
CAN,1979,0,0,1,0.0273665,-0.0897433066859152
CAN,1980,0,0,0,0.0084632,0.0389921106657067
CAN,1981,0,0,0,0.0220256,0.0637536048585052
CAN,1982,0,1,0,-0.0427237,0.0639258239089076
CAN,1983,0,0,1,0.0153088,-0.0836314959512667
CAN,1984,1,0,0,0.0446044,0.0102993535922731
CAN,1985,0,0,0,0.0364362,0.03406290985677
CAN,1986,0,0,1,0.0116947,0.0994277506868366
CAN,1987,0,0,1,0.0265095,-0.0271058343750212
CAN,1988,1,0,1,0.0333779,-0.0676750586513757
CAN,1989,0,0,0,0.0056412,0.0962534949542722
CAN,1990,0,0,1,-0.013647,0.131458211567521
CAN,1991,0,0,0,-0.0350355,-0.0055212808506395
CAN,1992,0,1,0,-0.0037667,-0.0064954365836369
CAN,1993,0,0,1,0.0147963,-0.0313927720365763
CAN,1994,0,0,0,0.0349211,0.0433980854740978
CAN,1995,0,0,1,0.0187351,0.0281100192644024
CAN,1996,0,0,1,0.0058849,0.0391549363308759
CAN,1997,0,0,1,0.0310836,-0.0092719242287238
CAN,1998,0,0,1,0.0318924,0.0407742540906444
CAN,1999,0,0,0,0.0404903,0.0672605898465299
CAN,2000,0,0,0,0.0411321,0.0300543728347247
CAN,2001,0,0,0,0.0066476,-0.0156117990783713
CAN,2002,0,0,1,0.018662,-0.0414496706819669
CAN,2003,0,0,1,0.0091079,0.0456506692252985
CAN,2004,0,0,1,0.020885,0.121950786493615
CAN,2005,0,0,1,0.0212795,0.0377498631604443
CAN,2006,0,0,1,0.0179116,-0.0659658303456254
CAN,2007,0,0,1,0.0101856,-0.0461736155825951
CAN,2008,0,0,1,0.0008637,0.143148001531906
CAN,2009,0,0,1,-0.0389375,-0.0261321668307666
CAN,2010,0,0,0,0.0220462,-0.0105687137387607
CAN,2011,0,0,1,0.0150914,-0.0025043083106739
CAN,2012,0,0,1,0.0050366,-0.0153353395894253
CAN,2013,0,1,1,0.0083344,0.0998133698123267
CAN,2014,0,1,1,,-0.0868436507784915
CAN,2015,0,0,0,,0.0224641076194505
CAN,2016,0,0,1,,
CAN,2017,0,0,1,,
CAN,2018,0,1,1,,
CHE,1960,0,0,0,,
CHE,1961,0,0,0,,
CHE,1962,0,0,0,,-0.0114279211245361
CHE,1963,0,0,0,,-0.0317487823049341
CHE,1964,0,0,0,,0.0014299055989246
CHE,1965,0,0,0,,-0.073436853667646
CHE,1966,0,0,0,,0.037874507282238
CHE,1967,0,0,0,,0.0529731820809634
CHE,1968,0,0,0,,8.73880521385928e-05
CHE,1969,0,0,0,,0.0011399579202375
CHE,1970,0,0,0,,-0.0173966082817589
CHE,1971,0,0,0,0.0346979,-0.0039219006591135
CHE,1972,0,0,0,0.0238788,-0.0429048183854599
CHE,1973,0,0,0,0.022661,0.0587430558599076
CHE,1974,0,0,0,0.009059,-0.0056274081302154
CHE,1975,0,0,0,-0.0751828,0.0516817929397542
CHE,1976,0,0,0,-0.0084202,-0.0198680005315079
CHE,1977,0,0,1,0.0274352,0.0050323942496559
CHE,1978,0,0,0,0.0039927,-0.024973382077051
CHE,1979,0,0,0,0.0226017,0.070667800450507
CHE,1980,0,0,0,0.0410215,-0.0226183803200053
CHE,1981,0,0,0,0.0104158,-0.0077892602208544
CHE,1982,0,0,0,-0.0190236,0.0924837415377384
CHE,1983,0,0,1,0.0020826,-0.0878539749566496
CHE,1984,0,0,0,0.0260498,0.0415247660404825
CHE,1985,0,0,0,0.0316629,-0.0131721768002224
CHE,1986,0,0,0,0.0132118,0.0264512223615982
CHE,1987,0,0,1,0.0094493,-0.054657026368786
CHE,1988,0,0,0,0.0249009,0.0394972605387762
CHE,1989,0,0,0,0.034311,0.0036720050867344
CHE,1990,0,0,0,0.0258185,0.0163923371034649
CHE,1991,0,0,0,-0.0216986,-0.0289940794466776
CHE,1992,0,0,0,-0.0114626,0.0679308538282672
CHE,1993,0,0,0,-0.0103678,-0.0605534649346513
CHE,1994,0,0,0,0.0046461,-0.0141328284789539
CHE,1995,0,0,0,-0.0018853,0.0323323990870872
CHE,1996,0,0,0,0.0004187,0.0464888973088691
CHE,1997,0,0,1,0.0178075,-0.04273796915062
CHE,1998,0,0,0,0.0240034,0.0664517866316805
CHE,1999,0,0,1,0.0090952,-0.0220583071336202
CHE,2000,0,0,0,0.0304345,0.0090749014497335
CHE,2001,0,1,0,0.0060272,0.0111137061717326
CHE,2002,0,0,0,-0.0057127,0.0605416783053663
CHE,2003,0,1,0,-0.0072084,-0.0340329189477142
CHE,2004,0,0,0,0.0170487,0.069452597280784
CHE,2005,0,1,1,0.0201894,-0.0338325803166848
CHE,2006,0,0,1,0.0305534,0.0051208860846765
CHE,2007,0,0,1,0.0287992,0.0385429720116051
CHE,2008,0,0,0,0.0087055,0.0614885522009736
CHE,2009,0,0,0,-0.0320532,0.0770102595887989
CHE,2010,0,1,0,0.018689,-0.0312796328318017
CHE,2011,0,0,0,0.0066257,-0.0133327754275632
CHE,2012,0,1,0,-0.0001846,-0.047857934246009
CHE,2013,0,0,0,0.0088647,-0.0391362981336885
CHE,2014,0,0,0,,0.0396505187717402
CHE,2015,0,0,0,,-0.0216464436409565
CHE,2016,0,0,0,,
CHE,2017,0,0,0,,
CHE,2018,0,0,0,,
CHL,1960,0,0,0,,
CHL,1961,0,0,0,0.0143075,
CHL,1962,0,0,0,0.0252137,0.0402465052846637
CHL,1963,0,0,0,0.0342976,0.0010577704178853
CHL,1964,0,0,0,0.0020219,-0.0101548697758074
CHL,1965,0,0,1,-0.0191042,-0.0242455992830868
CHL,1966,0,0,0,0.0731906,0.0971198742410766
CHL,1967,0,0,0,0.014682,0.0070509807539673
CHL,1968,1,0,0,0.0166849,0.0614755164927407
CHL,1969,0,0,0,0.0147275,-0.0761519671395967
CHL,1970,0,0,0,0.0022226,0.0491576267591127
CHL,1971,0,0,0,0.0680916,-0.0011775300698819
CHL,1972,0,0,0,-0.0259258,-0.0746715473113437
CHL,1973,0,0,0,-0.0677327,-0.102435394572027
CHL,1974,0,0,1,0.0083433,0.13228655091799
CHL,1975,0,0,0,-0.1360979,0.0478811759708861
CHL,1976,0,0,0,0.0188375,-0.0241702607622165
CHL,1977,0,0,0,0.0693803,0.0790449968430327
CHL,1978,0,0,1,0.0582227,-0.0229902152014758
CHL,1979,0,0,0,0.069298,0.0799970002673183
CHL,1980,0,0,0,0.0638374,0.0094082094594361
CHL,1981,0,0,0,0.031137,0.0788212484087012
CHL,1982,0,0,1,-0.1246787,0.0180636552807476
CHL,1983,0,0,0,-0.0547899,-0.089916714254775
CHL,1984,0,0,0,0.0602297,-0.0003203162537497
CHL,1985,0,0,0,0.0521167,-0.0280780228353406
CHL,1986,0,0,1,0.0377109,-0.0079624521880985
CHL,1987,0,0,1,0.0470055,0.0252457517969331
CHL,1988,0,0,0,0.0535023,0.0447125916520585
CHL,1989,0,0,1,0.0829895,0.0673040684219712
CHL,1990,0,0,1,0.0185262,0.0836804098030202
CHL,1991,1,0,0,0.0584942,0.0012065788236626
CHL,1992,0,0,0,0.0973985,0.0769920481767947
CHL,1993,0,0,1,0.0493197,0.015943969569288
CHL,1994,0,0,0,0.0380167,0.106828434522323
CHL,1995,0,1,1,0.0845647,0.0062041502617695
CHL,1996,0,0,0,0.0562437,0.0341370340145284
CHL,1997,0,0,1,0.0497358,-0.0251523976689167
CHL,1998,0,0,0,0.018443,0.0055895328069999
CHL,1999,0,0,0,-0.0203695,-0.0180953145660219
CHL,2000,0,1,1,0.0316805,0.0243002655742393
CHL,2001,0,0,1,0.0210411,0.105367008714894
CHL,2002,0,1,1,0.0099792,-0.0088502301153878
CHL,2003,0,0,0,0.0277322,0.0019699328942079
CHL,2004,0,1,1,0.0479249,-0.0039253413965161
CHL,2005,0,0,1,0.0436747,0.0483280680064668
CHL,2006,0,0,1,0.0329506,0.0631308295829509
CHL,2007,0,1,0,0.0404113,-0.0537255805343007
CHL,2008,0,0,1,0.022705,0.0866046160568166
CHL,2009,0,0,0,-0.0199117,0.0358369083380694
CHL,2010,0,1,0,0.0467145,0.0511321577878254
CHL,2011,0,1,0,0.047596,0.0160260952962554
CHL,2012,0,0,1,0.0434259,-0.0065192889875813
CHL,2013,0,1,0,0.031109,0.0302139523609073
CHL,2014,0,0,1,,-0.0193736692537012
CHL,2015,0,0,1,,0.0054307819674486
CHL,2016,0,0,1,,
CHL,2017,0,0,1,,
CHL,2018,0,0,0,,
CHN,1960,0,0,0,,
CHN,1961,0,0,0,0.0071508,
CHN,1962,0,0,0,-0.3270334,0.0251893395483602
CHN,1963,0,0,0,-0.0822056,0.0294170217079377
CHN,1964,0,0,0,0.0739199,0.028651208621937
CHN,1965,1,0,0,0.1442399,0.0289565781219934
CHN,1966,0,0,0,0.1291304,0.0132871108428265
CHN,1967,0,0,0,0.0759467,-0.0101478137898616
CHN,1968,0,0,0,-0.084798,-0.0294080857911334
CHN,1969,0,0,1,-0.0692642,-0.0254105093262016
CHN,1970,0,0,0,0.1285319,0.0319482871090582
CHN,1971,0,0,0,0.1498399,0.0011303662482151
CHN,1972,0,0,0,0.0430851,-0.0482542307648797
CHN,1973,0,0,0,0.0144618,0.0463746238516722
CHN,1974,0,0,0,0.0553751,-0.0085934862772467
CHN,1975,0,0,1,0.0050756,-0.0114432295614701
CHN,1976,0,0,0,0.0679482,-0.0286542953666884
CHN,1977,0,0,0,-0.0297572,-0.0130052601751101
CHN,1978,1,0,0,0.0598686,0.0872765486145521
CHN,1979,1,0,0,0.0970379,0.0145974318758855
CHN,1980,0,0,1,0.0604559,-0.0152424134568507
CHN,1981,0,0,1,0.0626823,0.0367743266555225
CHN,1982,0,0,1,0.0363761,0.0608822832961144
CHN,1983,1,0,1,0.0722498,0.036370980655589
CHN,1984,0,0,1,0.0899139,0.0817438231511547
CHN,1985,1,0,1,0.1276744,-0.0073392669709813
CHN,1986,0,1,1,0.1114608,0.0060725371746803
CHN,1987,0,0,1,0.0687313,0.0118507584419385
CHN,1988,1,0,1,0.0935002,0.0061730839234419
CHN,1989,0,0,1,0.0915529,-0.0010975927572634
CHN,1990,0,0,1,0.0251552,-0.0118915083574436
CHN,1991,1,0,1,0.0240273,0.0154890907034746
CHN,1992,1,0,1,0.0755626,0.0427809772136793
CHN,1993,0,0,1,0.1216413,0.0891623783067859
CHN,1994,1,1,1,0.1194126,0.0309032274958634
CHN,1995,1,0,1,0.1120663,0.041451319899485
CHN,1996,0,0,1,0.0932025,0.0502697661176077
CHN,1997,1,1,1,0.0851532,0.0466364984520578
CHN,1998,0,0,1,0.0793036,0.0260067502207404
CHN,1999,1,0,1,0.0667583,0.010825906877689
CHN,2000,1,0,1,0.0655552,0.0378457796335576
CHN,2001,1,0,1,0.0724741,0.0194931417763939
CHN,2002,1,1,1,0.0802303,0.0206258159327408
CHN,2003,1,0,1,0.0893123,0.0251026485866328
CHN,2004,0,1,1,0.0901436,0.0511080236966119
CHN,2005,1,1,1,0.101268,0.0355889581664757
CHN,2006,1,0,1,0.1137673,0.0255227964970555
CHN,2007,0,0,1,0.127229,0.0630389896437871
CHN,2008,1,1,1,0.0868596,0.0486576679251014
CHN,2009,1,0,1,0.0831671,0.0118078194902962
CHN,2010,1,0,1,0.0945359,0.0231815519247878
CHN,2011,0,1,1,0.0841337,0.0429198804018931
CHN,2012,0,1,1,0.0688664,0.0351204298207701
CHN,2013,1,1,1,0.0689748,0.031380656221943
CHN,2014,1,0,1,,0.0301093125263305
CHN,2015,1,0,1,,0.0276659569668514
CHN,2016,1,1,1,,
CHN,2017,1,0,1,,
CHN,2018,0,0,1,,
CIV,1960,0,0,0,,
CIV,1961,0,0,0,0.0587018,
CIV,1962,0,0,0,-0.0255147,-0.0496139490425271
CIV,1963,0,0,0,0.0961676,0.022878346605248
CIV,1964,0,0,0,0.1219664,0.0676167734308457
CIV,1965,0,0,0,-0.072727,-0.0884461365789964
CIV,1966,0,0,0,0.0677044,0.072689798235885
CIV,1967,0,0,0,0.0024228,-0.101862043365603
CIV,1968,0,0,0,0.0749132,0.108564789456174
CIV,1969,0,0,0,0.0469329,-0.048270155097188
CIV,1970,0,0,0,0.053655,0.0163697971586751
CIV,1971,0,0,0,0.0445551,0.0150804977759549
CIV,1972,0,0,0,-0.0048048,-0.0419241399927701
CIV,1973,0,0,0,0.0111626,0.0484327658434722
CIV,1974,0,0,0,-0.0041242,-0.0005716915834401
CIV,1975,0,0,0,0.0330702,0.052968020831492
CIV,1976,0,0,0,0.0756539,-0.0452465970107658
CIV,1977,0,0,0,0.0252461,-0.0516784393215381
CIV,1978,0,0,0,0.0587087,-0.0188939668219668
CIV,1979,0,0,0,-0.0206499,0.0386719709874317
CIV,1980,1,0,0,-0.1597989,0.0373332284360908
CIV,1981,0,0,0,-0.0087623,0.0489723113262466
CIV,1982,0,0,0,-0.0404688,-0.0786904750129311
CIV,1983,0,0,0,-0.081289,-0.0189552655319005
CIV,1984,0,0,0,-0.0676122,0.0235148949684447
CIV,1985,0,0,0,0.0052371,0.0503436201361387
CIV,1986,0,0,0,-0.0051833,0.0028687349817921
CIV,1987,0,0,0,-0.0393682,0.0336819223250355
CIV,1988,0,0,0,-0.0235547,-0.0259229322454146
CIV,1989,0,0,1,-0.0052358,-0.0025466412935966
CIV,1990,0,0,0,-0.0449912,0.0263887556123663
CIV,1991,0,0,0,-0.0332119,-0.0204924121727323
CIV,1992,0,0,0,-0.0354892,0.0288582331056384
CIV,1993,0,0,0,-0.0341685,-0.0520490567613994
CIV,1994,0,0,0,-0.0230924,-0.0109518577173491
CIV,1995,0,0,0,0.0389506,0.0366515966135221
CIV,1996,0,0,1,0.0456827,0.0275502444690217
CIV,1997,0,0,0,0.0279964,0.0066086071774993
CIV,1998,0,0,0,0.0205533,0.04830332114906
CIV,1999,0,0,0,-0.0076794,0.0188317599392809
CIV,2000,0,0,0,-0.0583153,0.0607549796994054
CIV,2001,0,0,0,-0.0179595,-0.0287345144533191
CIV,2002,0,0,0,-0.0298106,-0.0333006842991166
CIV,2003,0,0,0,-0.0296595,-0.0043374430506624
CIV,2004,0,0,0,0.0040057,-0.003585068082951
CIV,2005,0,0,0,-0.0019763,0.0149786286261131
CIV,2006,0,0,0,-0.0084977,0.0081432347754892
CIV,2007,0,0,1,0.0009001,-0.0665490243043596
CIV,2008,0,0,1,0.0047155,0.0559727423578842
CIV,2009,0,0,0,0.0173166,-0.0617618732833094
CIV,2010,0,0,1,0.0033776,0.0274355513593543
CIV,2011,0,0,0,-0.0699082,0.0377088961154524
CIV,2012,0,0,0,0.0677854,0.0082139432426533
CIV,2013,0,0,0,0.0596869,-0.0242088357013293
CIV,2014,0,0,1,,-0.0303928305290277
CIV,2015,0,0,1,,-0.0624981081691836
CIV,2016,0,0,1,,
CIV,2017,0,0,1,,
CIV,2018,0,0,1,,
CMR,1960,0,0,0,,
CMR,1961,0,0,0,-0.0091163,
CMR,1962,0,0,0,0.0084117,0.050475102569151
CMR,1963,0,0,0,0.0145777,0.0119785295886503
CMR,1964,0,0,0,0.0121553,0.0395046008154836
CMR,1965,0,0,0,-0.0031252,-0.0822836972764289
CMR,1966,0,0,0,0.0214626,-0.0307664679290545
CMR,1967,0,0,0,-0.1396783,0.0637186353653014
CMR,1968,0,0,0,0.0369321,0.0034411919827857
CMR,1969,0,0,0,0.0227962,-0.0412899249353877
CMR,1970,0,0,0,0.0049506,0.0217211070043799
CMR,1971,1,0,0,0.0082735,0.0053983776983406
CMR,1972,0,0,0,3.84e-05,0.0744559053800158
CMR,1973,0,0,0,0.025411,-0.0103324175003774
CMR,1974,0,0,0,0.0747928,0.0462021586176071
CMR,1975,0,0,0,0.078994,-0.0158582667507101
CMR,1976,0,0,0,-0.0844581,-0.059770981968561
CMR,1977,0,0,0,0.1004599,-0.0595627028271348
CMR,1978,0,0,0,0.1702382,-0.0320865455510857
CMR,1979,0,0,0,0.029596,0.0196456170100809
CMR,1980,0,0,0,-0.0492109,-0.0457404213976647
CMR,1981,0,0,0,0.128036,0.0194112755836784
CMR,1982,0,0,0,0.0425478,0.0505309496320754
CMR,1983,0,0,0,0.0362916,-0.0205344906555309
CMR,1984,0,0,0,0.0418193,0.04460885480339
CMR,1985,0,0,0,0.0471971,-0.0223309511002654
CMR,1986,0,0,0,0.035129,0.041456422854548
CMR,1987,0,0,0,-0.0520764,-0.0723073572501107
CMR,1988,0,0,1,-0.1117232,0.0390543446149323
CMR,1989,0,0,0,-0.0483844,0.0196249451885322
CMR,1990,1,0,0,-0.0927146,0.0486455827820711
CMR,1991,0,0,1,-0.0682176,0.0134893248729862
CMR,1992,0,0,0,-0.0605481,-0.027523916006146
CMR,1993,0,0,0,-0.0612099,0.0164189698599824
CMR,1994,0,0,1,-0.0535948,0.0040669865052471
CMR,1995,0,0,0,0.0046142,0.0439674964538801
CMR,1996,0,0,0,0.0213604,0.0412734926486271
CMR,1997,0,0,0,0.0226976,-0.0758480520489941
CMR,1998,0,0,0,0.0224341,0.0221131967270205
CMR,1999,0,0,1,0.0164981,0.0319831777954338
CMR,2000,0,0,1,0.0148018,-0.0232801150737263
CMR,2001,1,0,1,0.0179592,-7.30390272840609e-05
CMR,2002,0,0,0,0.013253,0.0057654005567471
CMR,2003,0,0,0,0.0135664,-0.0165759198410624
CMR,2004,0,0,0,0.0104626,-0.0004121848851985
CMR,2005,1,0,1,-0.0031388,0.149631330459641
CMR,2006,0,0,0,0.0059046,0.0302987917416182
CMR,2007,0,0,1,0.0022412,0.0256257371150834
CMR,2008,0,0,1,0.0099205,0.0719563641199654
CMR,2009,0,0,0,-0.0071281,0.0387624790206056
CMR,2010,0,0,1,0.0073315,0.0596005926119565
CMR,2011,0,0,0,0.0147377,0.0053644013732059
CMR,2012,1,0,1,0.0196145,0.0360440810961293
CMR,2013,0,0,1,0.0283161,0.0194002559369757
CMR,2014,0,0,1,,-0.0088560228113907
CMR,2015,0,0,1,,-0.0063790517743305
CMR,2016,0,0,0,,
CMR,2017,0,0,1,,
CMR,2018,0,0,0,,
COD,1960,0,0,0,,
COD,1961,0,0,0,,
COD,1962,0,0,0,,0.0103495825688151
COD,1963,0,0,0,,0.009028990753455
COD,1964,0,0,0,,-0.0043812442742172
COD,1965,0,0,0,,0.0027448637150149
COD,1966,0,0,0,,-0.0186240105020365
COD,1967,0,0,0,,0.0021995006161938
COD,1968,0,0,0,,-0.0008320583720564
COD,1969,0,0,0,,-0.0244083460832565
COD,1970,0,0,0,,-0.0434233579884928
COD,1971,0,0,0,,-0.0274179961503522
COD,1972,0,0,0,,-0.0028374012293328
COD,1973,0,0,0,,0.0024598843222154
COD,1974,0,0,0,,0.0089280707617653
COD,1975,0,0,0,,0.0016440325103168
COD,1976,0,0,0,,-0.0114622397659696
COD,1977,0,0,0,,-0.0250577028470005
COD,1978,1,0,0,,-0.0428384154016159
COD,1979,0,0,0,,0.0411259017275638
COD,1980,0,0,0,,0.0166301511506965
COD,1981,0,0,0,,-0.0200085051407495
COD,1982,0,0,0,,0.0344645071871073
COD,1983,1,0,0,,-0.0013115599085029
COD,1984,0,0,0,,0.0155875418566831
COD,1985,0,0,0,,0.0032557983158234
COD,1986,0,0,0,,-0.0108093533050138
COD,1987,0,0,0,,0.0018062830773395
COD,1988,0,0,0,,-0.0051254684640085
COD,1989,0,0,0,,-0.0196608363244888
COD,1990,0,0,1,,0.011986111339322
COD,1991,0,0,0,,0.0390791078687425
COD,1992,0,0,0,,-0.0193303121097301
COD,1993,0,0,0,,-0.0047944164836248
COD,1994,0,0,1,,0.0124062015771411
COD,1995,0,0,0,,-0.121776454289858
COD,1996,0,0,0,,-0.0180973148956873
COD,1997,0,0,1,,-0.0263207129913843
COD,1998,0,0,0,,0.0302322214470081
COD,1999,0,0,1,,-0.0115097306637839
COD,2000,0,0,0,,0.0037653838722802
COD,2001,0,0,1,,-0.0089804513335618
COD,2002,0,0,1,,-0.0050823838833506
COD,2003,0,0,1,,-0.0069142614441748
COD,2004,0,0,0,,-0.0070881343949915
COD,2005,0,0,0,,-0.0078021316191652
COD,2006,0,0,1,,-0.0053251617785203
COD,2007,0,0,1,,0.0127425710243552
COD,2008,0,0,1,,-0.0006869139752501
