,Country,Year,Temp,GDP,GDP_change,GDP_Normalized_By_Country,Precipitation
5747,LCA,1983,,304400000.0,0.0286077,-1.6073484944113126,
5748,LCA,1984,,375900000.0,0.1970912,-1.3385097104121726,
5749,LCA,1985,,354100000.0,-0.0753614,-1.4204773396594628,
5750,LCA,1986,,406800000.0,0.1214095,-1.2223262359286282,
5751,LCA,1987,,414600000.0,0.0005863,-1.1929983685832675,
5752,LCA,1988,,465100000.0,0.0959258,-1.0031192274370215,
5753,LCA,1989,,507200000.0,0.0687867,-0.8448239434319336,
5754,LCA,1990,,626700000.0,0.1951938,-0.3955059757690353,
5755,LCA,1991,,643400000.0,0.0122068,-0.3327142597860193,
5756,LCA,1992,,688600000.0,0.0552769,-0.16276302850264693,
5757,LCA,1993,,706300000.0,0.0137904,-0.09621132952663604,
5758,LCA,1994,,716400000.0,0.0025487,-0.05823550129738688,
5759,LCA,1995,,739900000.0,0.0201839,0.0301240990379948,
5760,LCA,1996,,780000000.0,0.0397694,0.1808994170570929,
5761,LCA,1997,,783200000.0,-0.0095205,0.19293136263467678,
5762,LCA,1998,,832900000.0,0.0479659,0.37980251738652654,
5763,LCA,1999,,852600000.0,0.0102852,0.4538741823485274,
5764,LCA,2000,,858200000.0,-0.0054001,0.4749300871092992,
5765,LCA,2001,,817100000.0,-0.0599318,0.3203947860972061,
5766,LCA,2002,,818000000.0,-0.0087181,0.32377877079090156,
5767,LCA,2003,,854400000.0,0.0339073,0.4606421517359183,
5768,LCA,2004,,926100000.0,0.0702092,0.7302329323336573,
5769,LCA,2005,,908600000.0,-0.0309557,0.6644332299562454,
5770,LCA,2006,,993000000.0,0.0753311,0.9817757945650205,
5771,LCA,2007,,1044000000.0,0.0350373,1.1735349272077638,
5772,LCA,2008,,1092000000.0,0.0306381,1.354014110871522,
5773,LCA,2009,,1092000000.0,-0.0148376,1.354014110871522,
5774,LCA,2010,,1084000000.0,-0.0197758,1.3239342469275623,
5775,LCA,2011,,1099000000.0,0.0034083,1.3803339918224868,
5776,LCA,2012,,1085000000.0,-0.0217961,1.3276942299205572,
5777,LCA,2013,,1079000000.0,-0.0130746,1.3051343319625874,
5778,LIE,1960,,,,,
5779,LIE,1961,,,,,
5780,LIE,1962,,,,,
5781,LIE,1963,,,,,
5782,LIE,1964,,,,,
5783,LIE,1965,,,,,
5784,LIE,1966,,,,,
5785,LIE,1967,,,,,
5786,LIE,1968,,,,,
5787,LIE,1969,,,,,
5788,LIE,1970,,,,,
5789,LIE,1971,,1002000000.0,-0.0048457,-1.2127977354762727,
5790,LIE,1972,,1019000000.0,-0.0029088,-1.1965124717067381,
5791,LIE,1973,,1036000000.0,-0.0017397,-1.1802272079372036,
5792,LIE,1974,,1053000000.0,-0.0019768,-1.163941944167669,
5793,LIE,1975,,1071000000.0,-0.0028779,-1.146698723705809,
5794,LIE,1976,,1122000000.0,0.0257541,-1.0978429323972052,
5795,LIE,1977,,1175000000.0,0.0250701,-1.0470712277039504,
5796,LIE,1978,,1231000000.0,0.0254792,-0.993425652933719,
5797,LIE,1979,,1290000000.0,0.0272861,-0.9369062080865108,
5798,LIE,1980,,1351000000.0,0.0300417,-0.8784708498546515,
5799,LIE,1981,,1416000000.0,0.0335097,-0.8162036648534899,
5800,LIE,1982,,1394000000.0,-0.0271411,-0.8372787120846523,
5801,LIE,1983,,1401000000.0,-0.0041627,-0.8305730152383733,
5802,LIE,1984,,1461000000.0,0.0330012,-0.7730956136988396,
5803,LIE,1985,,1564000000.0,0.0586371,-0.6744260743893067,
5804,LIE,1986,,1626000000.0,0.0295824,-0.6150327594651218,
5805,LIE,1987,,1776000000.0,0.0783865,-0.47133925561628753,
5806,LIE,1988,,1876000000.0,0.0443583,-0.3755435863837313,
5807,LIE,1989,,1961000000.0,0.0327882,-0.2941172675360585,
5808,LIE,1990,,2005000000.0,0.0103448,-0.25196717307373373,
5809,LIE,1991,,2041000000.0,0.0050961,-0.2174807321500135,
5810,LIE,1992,,2115000000.0,0.0218694,-0.14659193691792188,
5811,LIE,1993,,2206000000.0,0.0282109,-0.05941787791629572,
5812,LIE,1994,,2358000000.0,0.0518478,0.08619153931718976,
5813,LIE,1995,,2496000000.0,0.0423546,0.21838956285811736,
5814,LIE,1996,,2669000000.0,0.0518642,0.3841160706304396,
5815,LIE,1997,,2862000000.0,0.0548185,0.5690017122492732,
5816,LIE,1998,,3084000000.0,0.0600881,0.781668097945548,
5817,LIE,1999,,3405000000.0,0.0852026,1.0891721961820535,
5818,LIE,2000,,3514000000.0,0.0190134,1.1935894756455399,
5819,LIE,2001,,3489000000.0,-0.018835,1.1696405583374008,
5820,LIE,2002,,3454000000.0,-0.0202719,1.136112074106006,
5821,LIE,2003,,3387000000.0,-0.0289829,1.0719289757201933,
5822,LIE,2004,,3490000000.0,0.0210742,1.1705985150297262,
5823,LIE,2005,,3658000000.0,0.0386235,1.3315352393404207,
5824,LIE,2006,,3975000000.0,0.0746592,1.635207510807624,
5825,LIE,2007,,4107000000.0,0.0247567,1.7616577941945983,
5826,LIE,2008,,4181000000.0,0.0100908,1.83254658942669,
5827,LIE,2009,,4132000000.0,-0.0191739,1.7856067115027374,
5828,LIE,2010,,,,,
5829,LIE,2011,,,,,
5830,LIE,2012,,,,,
5831,LIE,2013,,,,,
5832,LKA,1960,26.2,3332000000.0,,-1.0590034910047574,2475.89
5833,LKA,1961,26.14,3473000000.0,0.0142781,-1.044765008609366,2742.86
5834,LKA,1962,26.22,3606000000.0,0.010783,-1.03133438337116,2468.06
5835,LKA,1963,26.24,3696000000.0,0.0116335,-1.0222459903528247,3139.42
5836,LKA,1964,26.35,3841000000.0,0.0084376,-1.0076035793788405,2432.17
5837,LKA,1965,26.27,3938000000.0,0.0013968,-0.9978083113479684,2657.31
5838,LKA,1966,26.58,4136000000.0,0.0246825,-0.9778138467076314,2304.2
5839,LKA,1967,26.19,4402000000.0,0.0395854,-0.950952596231219,2688.17
5840,LKA,1968,26.26,4658000000.0,0.0319962,-0.9251011672012882,2286.47
5841,LKA,1969,26.52,5017000000.0,0.0528861,-0.8888485772725964,2560.69
5842,LKA,1970,26.32,5210000000.0,0.0165861,-0.8693590233555001,2616.59
5843,LKA,1971,25.98,5278000000.0,-0.0009819,-0.8624922375194247,2671.55
5844,LKA,1972,26.4,5257000000.0,-0.0174984,-0.8646128625570363,2577.22
5845,LKA,1973,26.6,5628000000.0,0.0504693,-0.8271484868925664,2168.85
5846,LKA,1974,25.99,5844000000.0,0.023102,-0.8053363436485623,2318.67
5847,LKA,1975,26.06,6202000000.0,0.0436259,-0.7691847358645185,2619.81
5848,LKA,1976,26.27,6409000000.0,0.0165644,-0.748281431922348,2167.9
5849,LKA,1977,26.4,6736000000.0,0.0334779,-0.7152602706223975,2490.65
5850,LKA,1978,26.4,7117000000.0,0.0373663,-0.6767860735114458,2467.85
5851,LKA,1979,26.63,7572000000.0,0.0423904,-0.63083919769653,2485.21
5852,LKA,1980,26.7,8015000000.0,0.0379914,-0.586104107617392,2069.41
5853,LKA,1981,26.43,8472000000.0,0.048672,-0.5399552675131797,2184.46
5854,LKA,1982,26.37,8823000000.0,0.017346,-0.5045105347416732,2023.45
5855,LKA,1983,26.91,9247000000.0,0.0325784,-0.4616941054108504,1983.81
5856,LKA,1984,26.07,9719000000.0,0.0377417,-0.4140305331369156,2716.51
5857,LKA,1985,26.33,10200000000.0,0.033583,-0.3654581215611474,2342.28
5858,LKA,1986,26.43,10650000000.0,0.0248034,-0.32001615646947223,2243.57
5859,LKA,1987,26.91,10830000000.0,0.0019702,-0.30183937043280223,1945.97
5860,LKA,1988,26.74,11100000000.0,0.0107174,-0.27457419137779715,2343.66
5861,LKA,1989,26.48,11360000000.0,0.0092092,-0.24831883376927377,2202.89
5862,LKA,1990,26.69,12080000000.0,0.050806,-0.1756116896225936,2389.74
5863,LKA,1991,26.62,12640000000.0,0.0302715,-0.11906168861962016,2063.56
5864,LKA,1992,26.32,13190000000.0,0.0338933,-0.06352150906312837,2201.29
5865,LKA,1993,26.37,14110000000.0,0.0541778,0.029382064013185164,2389.21
5866,LKA,1994,26.44,14900000000.0,0.0406995,0.109157958285237,2295.73
5867,LKA,1995,26.53,15710000000.0,0.0399396,0.19095349545025217,2627.66
5868,LKA,1996,26.33,16310000000.0,0.0263284,0.25154278223915233,2476.99
5869,LKA,1997,26.61,17360000000.0,0.049513,0.35757403411972755,2830.01
5870,LKA,1998,27.26,18170000000.0,0.0343478,0.43936957128474274,2473.44
5871,LKA,1999,26.45,18950000000.0,0.0277301,0.5181356441103129,2484.07
5872,LKA,2000,26.53,20090000000.0,0.0558579,0.6332552890092231,2456.05
5873,LKA,2001,26.62,19780000000.0,0.0005214,0.6019508241682914,2117.01
5874,LKA,2002,26.7,20560000000.0,0.0323057,0.6807168969938616,2318.48
5875,LKA,2003,26.71,21790000000.0,0.0444746,0.8049249349111068,2223.14
5876,LKA,2004,26.57,22970000000.0,0.0394474,0.9240838655959438,2449.6
5877,LKA,2005,26.65,24410000000.0,0.0498506,1.069498153889304,2770.74
5878,LKA,2006,26.65,26280000000.0,0.0630499,1.2583347643813763,2833.45
5879,LKA,2007,26.65,28060000000.0,0.0566846,1.4380829818551133,2329.86
5880,LKA,2008,26.37,29730000000.0,0.0489545,1.6067231634175518,2762.18
5881,LKA,2009,26.5,30790000000.0,0.0233183,1.7137642367446089,2306.0
5882,LKA,2010,26.58,33250000000.0,0.0672311,1.9621803125790993,2702.14
5883,LKA,2011,,36000000000.0,0.0688312,2.2398812103615584,
5884,LKA,2012,,38280000000.0,0.0877497,2.470120500159379,
5885,LKA,2013,,41050000000.0,0.0624048,2.749841040834801,
5886,LSO,1960,,,,,
5887,LSO,1961,11.84,171200000.0,0.0011954,-1.2914319001208143,814.98
5888,LSO,1962,11.94,197400000.0,0.1247301,-1.239706829482133,658.87
5889,LSO,1963,11.47,218400000.0,0.0824254,-1.1982478033976938,895.54
5890,LSO,1964,11.47,236400000.0,0.0603935,-1.1627114953253173,796.48
5891,LSO,1965,11.69,241500000.0,0.002079,-1.1526428747048105,528.46
5892,LSO,1966,12.01,240500000.0,-0.0236769,-1.1546171140421648,632.5
5893,LSO,1967,11.44,266800000.0,0.0835575,-1.102694619469748,861.95
5894,LSO,1968,11.23,265800000.0,-0.0239626,-1.1046688588071023,572.97
5895,LSO,1969,12.14,269900000.0,-0.0050606,-1.0965744775239499,693.25
5896,LSO,1970,12.04,275800000.0,0.0010505,-1.0849264654335598,576.76
5897,LSO,1971,11.29,289900000.0,0.029463,-1.0570896907768648,648.01
5898,LSO,1972,11.17,289300000.0,-0.0224704,-1.0582742343792775,728.15
5899,LSO,1973,11.09,365700000.0,0.2133815,-0.9074423490054128,639.32
5900,LSO,1974,10.76,405800000.0,0.082157,-0.8282753515775073,871.06
5901,LSO,1975,10.56,351000000.0,-0.1686081,-0.9364636672645201,889.04
5902,LSO,1976,10.47,389800000.0,0.079976,-0.8598631809751753,1040.3
5903,LSO,1977,11.4,474800000.0,0.1714233,-0.6920528373000641,788.15
5904,LSO,1978,11.09,561800000.0,0.1418085,-0.5202940149502443,816.07
5905,LSO,1979,11.49,578000000.0,0.0022429,-0.4883113376851055,733.32
5906,LSO,1980,11.37,562100000.0,-0.0535432,-0.519701743149038,555.64
5907,LSO,1981,11.17,566000000.0,-0.0182223,-0.5120022097333565,856.32
5908,LSO,1982,11.87,580500000.0,0.0006758,-0.48337573934171985,626.82
5909,LSO,1983,12.35,593900000.0,-0.000755,-0.4569209322211729,626.45
5910,LSO,1984,11.75,623300000.0,0.0262067,-0.39887829570295796,554.58
5911,LSO,1985,12.14,639300000.0,0.0048819,-0.36729046630529,679.57
5912,LSO,1986,12.08,674400000.0,0.0351866,-0.2979946655641558,709.01
5913,LSO,1987,12.25,674400000.0,-0.0166627,-0.2979946655641558,794.23
5914,LSO,1988,11.77,732200000.0,0.066221,-0.1838836318650802,987.08
5915,LSO,1989,11.43,772300000.0,0.0370365,-0.10471663443717477,751.54
5916,LSO,1990,11.69,815800000.0,0.0374802,-0.018837223262264908,621.47
5917,LSO,1991,11.59,847700000.0,0.0194743,0.04414101159933566,859.81
5918,LSO,1992,11.94,909200000.0,0.0502993,0.165556730846622,490.65
5919,LSO,1993,11.63,939500000.0,0.0130246,0.22537618276845578,680.62
5920,LSO,1994,10.82,989700000.0,0.0335539,0.3244829975036391,561.8
5921,LSO,1995,11.16,1009000000.0,0.0032757,0.3625858167145761,687.61
5922,LSO,1996,10.46,1062000000.0,0.0364595,0.46722050159435136,881.98
5923,LSO,1997,10.91,1105000000.0,0.0274855,0.5521127931005841,825.93
5924,LSO,1998,11.69,1125000000.0,0.0062884,0.5915975798476691,807.88
5925,LSO,1999,12.12,1129000000.0,-0.0058217,0.5994945371970861,681.71
5926,LSO,2000,10.86,1187000000.0,0.0411351,0.7140004187636326,795.33
5927,LSO,2001,11.92,1238000000.0,0.0332268,0.8146866249686994,780.06
5928,LSO,2002,12.09,1244000000.0,-0.0021363,0.8265320609928248,628.7
5929,LSO,2003,12.16,1303000000.0,0.0388311,0.9430121818967255,540.03
5930,LSO,2004,12.05,1332000000.0,0.0156972,1.0002651226799988,583.74
5931,LSO,2005,11.71,1368000000.0,0.0194828,1.0713377388247518,627.05
5932,LSO,2006,11.57,1427000000.0,0.034636,1.1878178597286526,804.47
5933,LSO,2007,12.19,1495000000.0,0.0383582,1.3220661346687415,562.26
5934,LSO,2008,11.61,1581000000.0,0.0473933,1.491850717681207,657.59
5935,LSO,2009,11.43,1634000000.0,0.0241062,1.5964854025609823,644.52
5936,LSO,2010,12.15,1750000000.0,0.0589843,1.8254971656940753,696.45
5937,LSO,2011,,1799000000.0,0.0177748,1.9222348932244335,
5938,LSO,2012,,1916000000.0,0.0522864,2.1532208956948806,
5939,LSO,2013,,2029000000.0,0.0462149,2.3763099408159105,
5940,LTU,1960,,,,,
5941,LTU,1961,,,,,
5942,LTU,1962,,,,,
5943,LTU,1963,,,,,
5944,LTU,1964,,,,,
5945,LTU,1965,,,,,
5946,LTU,1966,,,,,
5947,LTU,1967,,,,,
5948,LTU,1968,,,,,
5949,LTU,1969,,,,,
5950,LTU,1970,,,,,
5951,LTU,1971,,,,,
5952,LTU,1972,,,,,
5953,LTU,1973,,,,,
5954,LTU,1974,,,,,
5955,LTU,1975,,,,,
5956,LTU,1976,,,,,
5957,LTU,1977,,,,,
5958,LTU,1978,,,,,
5959,LTU,1979,,,,,
5960,LTU,1980,,,,,
5961,LTU,1981,,,,,
5962,LTU,1982,,,,,
5963,LTU,1983,,,,,
5964,LTU,1984,,,,,
5965,LTU,1985,,,,,
5966,LTU,1986,,,,,
5967,LTU,1987,,,,,
5968,LTU,1988,,,,,
5969,LTU,1989,,,,,
5970,LTU,1990,,,,,
5971,LTU,1991,7.02,23350000000.0,-0.0601321,0.22700658403124568,558.35
5972,LTU,1992,7.43,18390000000.0,-0.23792,-0.6351917608865931,614.72
5973,LTU,1993,6.2,15400000000.0,-0.1723167,-1.1549443921979516,716.72
5974,LTU,1994,6.71,13900000000.0,-0.0958244,-1.4156898594110077,675.74
5975,LTU,1995,6.9,14360000000.0,0.0400684,-1.335727916132337,685.2
5976,LTU,1996,5.34,15100000000.0,0.0581318,-1.2070934856405628,523.32
5977,LTU,1997,6.63,16230000000.0,0.0794118,-1.010665233673394,646.31
5978,LTU,1998,6.53,17470000000.0,0.0807626,-0.7951156474439341,739.07
5979,LTU,1999,7.59,17280000000.0,-0.0036954,-0.8281434066242546,639.6
5980,LTU,2000,7.96,17840000000.0,0.0390239,-0.730798432198047,641.57
5981,LTU,2001,6.97,19040000000.0,0.0734257,-0.5222020584276021,725.9
5982,LTU,2002,7.61,20350000000.0,0.07441,-0.2944843503948665,617.34
5983,LTU,2003,6.62,22430000000.0,0.105673,0.0670826974739046,601.12
5984,LTU,2004,6.57,24080000000.0,0.0821615,0.3539027114082663,673.3
5985,LTU,2005,6.72,25960000000.0,0.0914122,0.6807036969819632,649.39
5986,LTU,2006,7.23,28000000000.0,0.091487,1.0353175323917194,572.28
5987,LTU,2007,7.61,30750000000.0,0.1057323,1.513350888948989,762.72
5988,LTU,2008,7.95,31650000000.0,0.039139,1.6697981692768227,659.12
5989,LTU,2009,6.83,26990000000.0,-0.1483814,0.8597489178015951,704.26
5990,LTU,2010,6.08,27350000000.0,0.0341837,0.9223278299327285,829.02
5991,LTU,2011,,28990000000.0,0.0808535,1.2074095407523366,
5992,LTU,2012,,30060000000.0,0.049744,1.3934079740309833,
5993,LTU,2013,,,,,
5994,LUX,1960,9.19,6705000000.0,,-1.127466317342711,779.1
5995,LUX,1961,9.67,6962000000.0,0.0284693,-1.10608058560838,830.9
5996,LUX,1962,7.89,7056000000.0,0.001246,-1.0982585669973794,612.9
5997,LUX,1963,7.78,7299000000.0,0.0234228,-1.0780378167583036,608.1
5998,LUX,1964,9.08,7873000000.0,0.0645189,-1.030273575452832,580.9
5999,LUX,1965,8.2,7815000000.0,-0.0187532,-1.0350999273617474,1040.9
6000,LUX,1966,9.26,7902000000.0,0.0037996,-1.0278603994983746,970.3
6001,LUX,1967,9.22,7919000000.0,-0.0011241,-1.0264457791112787,836.7
6002,LUX,1968,8.59,8250000000.0,0.0384381,-0.9989022880448831,782.8
6003,LUX,1969,8.87,9073000000.0,0.0901625,-0.930418018716655,650.2
6004,LUX,1970,8.64,9232000000.0,0.0125074,-0.9171871574491115,852.5
6005,LUX,1971,9.07,9479000000.0,0.0167863,-0.8966335553542484,552.8
6006,LUX,1972,8.34,10100000000.0,0.051766,-0.8449583047432767,653.1
6007,LUX,1973,8.71,10940000000.0,0.0688054,-0.7750594150279527,594.7
6008,LUX,1974,9.02,11410000000.0,0.028221,-0.73594932197295,888.0
6009,LUX,1975,9.16,10660000000.0,-0.0788968,-0.7983590449330608,599.5
6010,LUX,1976,9.38,10930000000.0,0.0200781,-0.7758915446674208,474.4
6011,LUX,1977,8.93,11100000000.0,0.0138392,-0.7617453407964625,811.1
6012,LUX,1978,7.93,11550000000.0,0.0381469,-0.724299507020396,687.3
6013,LUX,1979,8.1,11820000000.0,0.0208427,-0.7018320067547562,906.7
6014,LUX,1980,8.06,11920000000.0,0.0048139,-0.6935107103600747,827.5
6015,LUX,1981,8.36,11850000000.0,-0.0084725,-0.6993356178363518,949.2
6016,LUX,1982,9.15,11990000000.0,0.0104284,-0.6876858028837978,802.9
6017,LUX,1983,9.1,12350000000.0,0.0291874,-0.6577291358629446,731.7
6018,LUX,1984,8.22,13110000000.0,0.0590031,-0.5944872832633658,803.5
6019,LUX,1985,7.58,13480000000.0,0.0256019,-0.5636984866030444,743.5
6020,LUX,1986,8.1,14820000000.0,0.0906774,-0.45219311491431335,909.9
6021,LUX,1987,7.81,15410000000.0,0.0322684,-0.4030974661856929,956.9
6022,LUX,1988,9.28,16710000000.0,0.0739854,-0.29492061305483436,987.8
6023,LUX,1989,9.7,18350000000.0,0.0837464,-0.15845135218205894,779.2
6024,LUX,1990,9.86,19320000000.0,0.039315,-0.07773477715364911,870.4
6025,LUX,1991,8.94,21000000000.0,0.0695112,0.062063002276998874,590.1
6026,LUX,1992,9.65,21380000000.0,0.0047495,0.0936839285767883,687.3
6027,LUX,1993,9.01,22280000000.0,0.0277243,0.16857559612892115,807.2
6028,LUX,1994,10.06,23130000000.0,0.0238789,0.2393066154837133,657.2
6029,LUX,1995,9.52,23460000000.0,0.000173,0.266766893586162,743.8
6030,LUX,1996,7.83,23810000000.0,0.0014264,0.295891430967547,546.5
6031,LUX,1997,9.47,25230000000.0,0.0451466,0.41405383977202326,751.0
6032,LUX,1998,9.15,26860000000.0,0.0504544,0.5496909710053305,767.3
6033,LUX,1999,9.74,29130000000.0,0.0673395,0.738584399164599,696.7
6034,LUX,2000,9.98,31590000000.0,0.0676031,0.9432882904737621,935.1
6035,LUX,2001,9.48,32380000000.0,0.0129622,1.0090265319917453,904.6
6036,LUX,2002,9.89,33710000000.0,0.0296107,1.1196997740410084,858.7
6037,LUX,2003,10.16,34270000000.0,0.0043657,1.1662990338512242,578.1
6038,LUX,2004,9.2,35760000000.0,0.0285646,1.2902863501319777,633.9
6039,LUX,2005,9.55,37640000000.0,0.0358962,1.4467267223519884,614.0
6040,LUX,2006,10.08,39500000000.0,0.0322299,1.601502835293063,808.5
6041,LUX,2007,10.25,42100000000.0,0.0483573,1.81785654155478,910.9
6042,LUX,2008,9.48,41790000000.0,-0.0252479,1.7920605227312676,780.0
6043,LUX,2009,9.7,39470000000.0,-0.075683,1.5990064463746585,727.5
6044,LUX,2010,8.5,40700000000.0,0.012289,1.70135839202924,735.2
6045,LUX,2011,,41470000000.0,-0.0033559,1.7654323742682871,
6046,LUX,2012,,41400000000.0,-0.0257742,1.75960746679201,
6047,LUX,2013,,42280000000.0,-0.0016789,1.8328348750652066,
6048,LVA,1960,,,,,
6049,LVA,1961,,,,,
6050,LVA,1962,,,,,
6051,LVA,1963,,,,,
6052,LVA,1964,,,,,
6053,LVA,1965,,,,,
6054,LVA,1966,5.14,5080000000.0,0.0330412,-1.7714012307267542,679.78
6055,LVA,1967,6.16,5675000000.0,0.1029057,-1.6077159066676547,627.49
6056,LVA,1968,5.32,6065000000.0,0.0567849,-1.500426366528077,550.34
6057,LVA,1969,4.21,6343000000.0,0.0362965,-1.4239481815055062,523.04
6058,LVA,1970,4.88,6851000000.0,0.0703582,-1.2841966779390817,666.01
6059,LVA,1971,6.23,7381000000.0,0.0672637,-1.1383929439032452,554.87
6060,LVA,1972,6.38,7761000000.0,0.0419987,-1.0338544176134001,659.86
6061,LVA,1973,6.04,8210000000.0,0.0478897,-0.910333895760399,610.27
6062,LVA,1974,6.48,8609000000.0,0.0387068,-0.8005684431560618,699.16
6063,LVA,1975,7.45,9201000000.0,0.0587487,-0.6377084232518822,512.94
6064,LVA,1976,4.31,9718000000.0,0.0486486,-0.49548100722069827,505.74
6065,LVA,1977,5.46,10030000000.0,0.0258281,-0.409649375109036,680.46
6066,LVA,1978,4.73,10360000000.0,0.0271604,-0.3188659180678548,736.84
6067,LVA,1979,5.19,10670000000.0,0.0267733,-0.2335844887261391,671.12
6068,LVA,1980,4.78,11110000000.0,0.0377224,-0.11253987933789748,750.29
6069,LVA,1981,5.88,11580000000.0,0.0383761,0.016757771599542427,810.25
6070,LVA,1982,6.11,11850000000.0,0.0186136,0.09103514554232706,502.14
6071,LVA,1983,6.96,12470000000.0,0.0449965,0.2615980042257584,683.77
6072,LVA,1984,6.26,13190000000.0,0.0496654,0.45967100140651745,615.92
6073,LVA,1985,4.3,13140000000.0,-0.0103076,0.44591593215785363,704.91
6074,LVA,1986,5.6,13760000000.0,0.0378912,0.616478790841285,724.94
6075,LVA,1987,4.09,14080000000.0,0.0128991,0.7045112340327334,650.27
6076,LVA,1988,6.27,14800000000.0,0.0395384,0.9025842312134924,644.64
6077,LVA,1989,7.74,15640000000.0,0.0502148,1.1336693945910445,653.38
6078,LVA,1990,7.55,14400000000.0,-0.0813409,0.7925436772241818,810.33
6079,LVA,1991,6.8,12580000000.0,-0.1298891,0.29185915657281886,655.84
6080,LVA,1992,6.96,8541000000.0,-0.3736397,-0.8192753373342446,615.28
6081,LVA,1993,5.65,8116000000.0,-0.0313948,-0.936193425947887,666.35
6082,LVA,1994,5.84,8293000000.0,0.0384011,-0.8875004808076171,689.63
6083,LVA,1995,6.53,8215000000.0,0.0047656,-0.9089583888355327,661.9
6084,LVA,1996,4.86,8526000000.0,0.0484719,-0.8234018581088437,569.47
6085,LVA,1997,6.35,9233000000.0,0.0895437,-0.6289051789327373,687.13
6086,LVA,1998,6.01,9669000000.0,0.0555756,-0.5089609750843888,650.88
6087,LVA,1999,7.19,10120000000.0,0.0540598,-0.38489025046144115,685.89
6088,LVA,2000,7.54,10820000000.0,0.0764931,-0.19231928098014764,630.93
6089,LVA,2001,6.52,11690000000.0,0.0902786,0.04701892394660283,796.27
6090,LVA,2002,6.97,12450000000.0,0.0743351,0.2560959765262929,623.0
6091,LVA,2003,6.31,13350000000.0,0.0791522,0.5036872230022417,589.5
6092,LVA,2004,6.3,14500000000.0,0.0941305,0.8200538157215095,648.58
6093,LVA,2005,6.3,16040000000.0,0.1115639,1.243709948580355,632.15
6094,LVA,2006,6.92,18000000000.0,0.1245817,1.782908663127977,482.31
6095,LVA,2007,7.12,19800000000.0,0.1032684,2.2780911560798747,633.61
6096,LVA,2008,7.52,18960000000.0,-0.0328528,2.047005992702322,598.82
6097,LVA,2009,6.49,15560000000.0,-0.181392,1.1116612837931825,680.76
6098,LVA,2010,5.61,15500000000.0,0.0173721,1.095155200694786,816.86
6099,LVA,2011,,16320000000.0,0.0698509,1.3207383363728726,
6100,LVA,2012,,17140000000.0,0.0611938,1.5463214720509593,
6101,LVA,2013,,,,,
6102,MAC,1960,,,,,
6103,MAC,1961,,,,,
6104,MAC,1962,,,,,
6105,MAC,1963,,,,,
6106,MAC,1964,,,,,
6107,MAC,1965,,,,,
6108,MAC,1966,,,,,
6109,MAC,1967,,,,,
6110,MAC,1968,,,,,
6111,MAC,1969,,,,,
6112,MAC,1970,,,,,
6113,MAC,1971,,,,,
6114,MAC,1972,,,,,
6115,MAC,1973,,,,,
6116,MAC,1974,,,,,
6117,MAC,1975,,,,,
6118,MAC,1976,,,,,
6119,MAC,1977,,,,,
6120,MAC,1978,,,,,
6121,MAC,1979,,,,,
6122,MAC,1980,,,,,
6123,MAC,1981,,,,,
6124,MAC,1982,,2910000000.0,,-0.9482310025234252,
6125,MAC,1983,,3201000000.0,0.054925,-0.9078220260024785,
6126,MAC,1984,,3473000000.0,0.0383642,-0.8700514362646865,
6127,MAC,1985,,3497000000.0,-0.0363149,-0.8667187371701754,
6128,MAC,1986,,3732000000.0,0.0218877,-0.8340860585364213,
6129,MAC,1987,,4265000000.0,0.0911451,-0.7600723661458214,
6130,MAC,1988,,4598000000.0,0.0347228,-0.7138311662094804,
6131,MAC,1989,,4828000000.0,0.0122149,-0.6818927998870827,
6132,MAC,1990,,5214000000.0,0.0451369,-0.6282918894503631,
6133,MAC,1991,,5407000000.0,0.0095921,-0.6014914342320032,
6134,MAC,1992,,6126000000.0,0.1026141,-0.5016493238589427,
6135,MAC,1993,,6445000000.0,0.0317056,-0.4573521983943998,
6136,MAC,1994,,6722000000.0,0.0247429,-0.41888729634525124,
6137,MAC,1995,,6943000000.0,0.0155707,-0.3881986921832952,
6138,MAC,1996,,6916000000.0,-0.0208607,-0.39194797866462017,
6139,MAC,1997,,6895000000.0,-0.0196458,-0.39486409037231734,
6140,MAC,1998,,6578000000.0,-0.0634104,-0.43888349091231765,
6141,MAC,1999,,6420000000.0,-0.0400181,-0.46082375995118213,
6142,MAC,2000,,6786000000.0,0.0403672,-0.4100000987598884,
6143,MAC,2001,,6983000000.0,0.0143962,-0.38264419369244346,
6144,MAC,2002,,7604000000.0,0.0715298,-0.29641060462196966,
6145,MAC,2003,,8561000000.0,0.1038819,-0.163519228228341,
6146,MAC,2004,,10860000000.0,0.2208617,0.1557255725333646,
6147,MAC,2005,,11790000000.0,0.0613856,0.28486766244566836,
6148,MAC,2006,,13490000000.0,0.1101265,0.5209338483068686,
6149,MAC,2007,,15430000000.0,0.1063664,0.7903270251131796,
6150,MAC,2008,,15950000000.0,0.0047225,0.8625355054942527,
6151,MAC,2009,,16220000000.0,-0.0104021,0.9000283703075022,
6152,MAC,2010,,20680000000.0,0.2183042,1.5193549520374747,
6153,MAC,2011,,25090000000.0,0.171464,2.131738410653883,
6154,MAC,2012,,27380000000.0,0.0684082,2.4497334492551466,
6155,MAC,2013,,30640000000.0,0.0952496,2.9024250762595663,
6156,MAR,1960,16.64,,,,579.27
6157,MAR,1961,17.51,,,,338.04
6158,MAR,1962,16.79,,,,538.52
