%                  Monthly          Annual          Five-year        Ten-year        Twenty-year
% Year, Month,  Anomaly, Unc.,   Anomaly, Unc.,   Anomaly, Unc.,   Anomaly, Unc.,   Anomaly, Unc.
 
  1870    10    -0.491  0.478    -0.563  0.341    -0.485  0.283    -0.443  0.223    -0.496  0.219
  1870    11    -0.605  0.777    -0.596  0.344    -0.488  0.285    -0.455  0.223    -0.492  0.218
  1870    12    -1.521  0.878    -0.645  0.357    -0.486  0.287    -0.455  0.224    -0.485  0.216
  1871     1    -1.387  0.854    -0.666  0.376    -0.491  0.286    -0.463  0.226    -0.477  0.214
  1871     2    -1.650  0.994    -0.631  0.388    -0.491  0.285    -0.458  0.227    -0.475  0.213
  1871     3    -0.685  0.763    -0.661  0.392    -0.490  0.284    -0.454  0.230    -0.473  0.212
  1871     4    -0.005  0.460    -0.638  0.405    -0.493  0.285    -0.450  0.232    -0.469  0.212
  1871     5    -0.563  0.547    -0.693  0.424    -0.483  0.283    -0.452  0.234    -0.467  0.211
  1871     6    -0.396  0.475    -0.636  0.451    -0.477  0.280    -0.449  0.235    -0.468  0.212
  1871     7    -0.092  0.647    -0.606  0.467    -0.470  0.281    -0.452  0.236    -0.467  0.213
  1871     8    -0.009  0.643    -0.544  0.469    -0.481  0.293    -0.452  0.238    -0.467  0.213
  1871     9    -0.514  0.584    -0.536  0.468    -0.479  0.289    -0.451  0.238    -0.466  0.214
  1871    10    -0.215  0.617    -0.585  0.466    -0.475  0.288    -0.448  0.239    -0.464  0.213
  1871    11    -1.257  0.899    -0.555  0.465    -0.471  0.286    -0.455  0.238    -0.466  0.213
  1871    12    -0.838  0.719    -0.558  0.450    -0.474  0.284    -0.470  0.240    -0.464  0.212
  1872     1    -1.026  1.071    -0.558  0.415    -0.478  0.280    -0.471  0.241    -0.453  0.210
  1872     2    -0.910  0.857    -0.563  0.392    -0.480  0.278    -0.468  0.241    -0.446  0.208
  1872     3    -0.594  0.712    -0.540  0.376    -0.484  0.276    -0.460  0.243    -0.443  0.207
  1872     4    -0.585  0.554    -0.537  0.352    -0.480  0.276    -0.462  0.243    -0.441  0.207
  1872     5    -0.207  0.509    -0.512  0.332    -0.481  0.276    -0.456  0.244    -0.441  0.207
  1872     6    -0.435  0.471    -0.547  0.342    -0.472  0.276    -0.457  0.243    -0.441  0.207
  1872     7    -0.093  0.439    -0.526  0.314    -0.478  0.278    -0.454  0.244    -0.442  0.207
  1872     8    -0.062  0.472    -0.462  0.304    -0.469  0.279    -0.450  0.244    -0.440  0.208
  1872     9    -0.238  0.443    -0.463  0.293    -0.473  0.284    -0.448  0.245    -0.436  0.208
  1872    10    -0.184  0.461    -0.494  0.276    -0.477  0.285    -0.447  0.244    -0.435  0.208
  1872    11    -0.954  0.582    -0.510  0.268    -0.483  0.287    -0.453  0.246    -0.434  0.206
  1872    12    -1.257  1.106    -0.483  0.264    -0.492  0.290    -0.460  0.247    -0.431  0.205
  1873     1    -0.778  0.737    -0.485  0.277    -0.498  0.289    -0.457  0.248    -0.437  0.205
  1873     2    -0.143  0.723    -0.490  0.286    -0.499  0.292    -0.439  0.252    -0.443  0.206
  1873     3    -0.608  0.535    -0.520  0.300    -0.510  0.291    -0.420  0.253    -0.441  0.206
  1873     4    -0.954  0.416    -0.514  0.303    -0.512  0.290    -0.413  0.254    -0.443  0.206
  1873     5    -0.393  0.523    -0.475  0.296    -0.527  0.292    -0.414  0.255    -0.444  0.206
  1873     6    -0.118  0.445    -0.381  0.259    -0.517  0.294    -0.409  0.256    -0.443  0.207
  1873     7    -0.113  0.537    -0.321  0.252    -0.505  0.293    -0.407  0.257    -0.442  0.208
  1873     8    -0.123  0.544    -0.322  0.254    -0.486  0.290    -0.403  0.258    -0.442  0.208
  1873     9    -0.597  0.471    -0.374  0.262    -0.483  0.286    -0.398  0.257    -0.440  0.207
  1873    10    -0.115  0.438    -0.313  0.275    -0.484  0.284    -0.399  0.257    -0.436  0.207
  1873    11    -0.489  0.602    -0.269  0.280    -0.486  0.285    -0.387  0.257    -0.438  0.207
  1873    12    -0.122  0.536    -0.275  0.296    -0.486  0.281    -0.385  0.259    -0.435  0.207
  1874     1    -0.062  0.798    -0.288  0.293    -0.485  0.276    -0.384  0.261    -0.432  0.207
  1874     2    -0.153  0.713    -0.286  0.301    -0.492  0.274    -0.392  0.266    -0.432  0.205
  1874     3    -1.235  0.626    -0.234  0.316    -0.490  0.274    -0.384  0.263    -0.434  0.204
  1874     4    -0.218  0.463    -0.234  0.330    -0.491  0.270    -0.385  0.263    -0.436  0.205
  1874     5     0.133  0.593    -0.233  0.339    -0.487  0.265    -0.387  0.263    -0.439  0.205
  1874     6    -0.194  0.475    -0.255  0.344    -0.498  0.263    -0.390  0.261    -0.443  0.205
  1874     7    -0.266  0.490    -0.339  0.351    -0.487  0.257    -0.391  0.258    -0.445  0.206
  1874     8    -0.097  0.514    -0.393  0.351    -0.478  0.253    -0.396  0.256    -0.445  0.206
  1874     9     0.030  0.502    -0.380  0.344    -0.468  0.251    -0.403  0.253    -0.446  0.206
  1874    10    -0.116  0.583    -0.429  0.340    -0.464  0.250    -0.400  0.250    -0.446  0.207
  1874    11    -0.474  0.501    -0.487  0.342    -0.464  0.249    -0.402  0.249    -0.445  0.207
  1874    12    -0.385  0.703    -0.496  0.340    -0.460  0.248    -0.404  0.246    -0.441  0.206
  1875     1    -1.071  0.647    -0.491  0.336    -0.454  0.252    -0.405  0.246    -0.449  0.206
  1875     2    -0.807  0.707    -0.526  0.336    -0.448  0.253    -0.405  0.245    -0.448  0.205
  1875     3    -1.080  0.501    -0.596  0.331    -0.444  0.254    -0.406  0.245    -0.445  0.204
  1875     4    -0.800  0.431    -0.638  0.313    -0.440  0.251    -0.409  0.247    -0.444  0.205
  1875     5    -0.568  0.493    -0.724  0.325    -0.421  0.250    -0.411  0.247    -0.446  0.205
  1875     6    -0.304  0.496    -0.769  0.325    -0.414  0.248    -0.415  0.247    -0.447  0.207
  1875     7    -0.205  0.377    -0.732  0.326    -0.412  0.245    -0.419  0.247    -0.448  0.208
  1875     8    -0.511  0.544    -0.706  0.309    -0.399  0.245    -0.418  0.247    -0.449  0.209
  1875     9    -0.820  0.466    -0.659  0.303    -0.366  0.245    -0.422  0.247    -0.451  0.209
  1875    10    -0.617  0.408    -0.602  0.297    -0.341  0.249    -0.423  0.247    -0.452  0.209
  1875    11    -1.504  0.614    -0.611  0.300    -0.339  0.249    -0.421  0.246    -0.455  0.209
  1875    12    -0.920  0.535    -0.614  0.288    -0.332  0.250    -0.412  0.245    -0.451  0.210
  1876     1    -0.635  0.692    -0.604  0.297    -0.322  0.251    -0.402  0.243    -0.457  0.210
  1876     2    -0.497  0.518    -0.596  0.300    -0.316  0.253    -0.393  0.244    -0.458  0.211
  1876     3    -0.517  0.629    -0.561  0.306    -0.306  0.253    -0.390  0.242    -0.458  0.213
  1876     4    -0.110  0.430    -0.532  0.309    -0.305  0.252    -0.390  0.242    -0.457  0.214
  1876     5    -0.672  0.515    -0.491  0.301    -0.291  0.253    -0.387  0.242    -0.458  0.214
  1876     6    -0.349  0.370    -0.541  0.310    -0.294  0.257    -0.391  0.241    -0.458  0.215
  1876     7    -0.077  0.460    -0.518  0.294    -0.298  0.257    -0.392  0.240    -0.459  0.215
  1876     8    -0.416  0.550    -0.505  0.302    -0.304  0.257    -0.393  0.239    -0.460  0.216
  1876     9    -0.402  0.494    -0.462  0.286    -0.288  0.253    -0.391  0.238    -0.461  0.215
  1876    10    -0.270  0.421    -0.483  0.283    -0.294  0.254    -0.393  0.236    -0.461  0.216
  1876    11    -1.011  0.525    -0.444  0.270    -0.304  0.256    -0.390  0.232    -0.463  0.216
  1876    12    -1.524  0.555    -0.431  0.271    -0.305  0.255    -0.386  0.230    -0.465  0.216
  1877     1    -0.361  0.629    -0.401  0.280    -0.304  0.256    -0.373  0.226    -0.471  0.218
  1877     2    -0.330  0.622    -0.343  0.275    -0.312  0.253    -0.365  0.223    -0.473  0.219
  1877     3    -0.006  0.417    -0.307  0.274    -0.323  0.250    -0.363  0.222    -0.472  0.220
  1877     4    -0.358  0.404    -0.282  0.268    -0.320  0.244    -0.364  0.221    -0.473  0.220
  1877     5    -0.206  0.447    -0.184  0.258    -0.323  0.243    -0.366  0.221    -0.472  0.219
  1877     6    -0.192  0.447    -0.126  0.249    -0.337  0.243    -0.367  0.222    -0.474  0.219
  1877     7     0.279  0.547    -0.150  0.250    -0.332  0.240    -0.372  0.223    -0.475  0.219
  1877     8     0.280  0.514    -0.071  0.264    -0.341  0.236    -0.374  0.223    -0.477  0.219
  1877     9     0.029  0.433     0.044  0.279    -0.339  0.236    -0.374  0.224    -0.478  0.219
  1877    10     0.031  0.408     0.122  0.291    -0.342  0.237    -0.379  0.224    -0.480  0.219
  1877    11     0.164  0.506     0.113  0.290    -0.338  0.235    -0.380  0.224    -0.486  0.220
  1877    12    -0.825  0.521     0.158  0.301    -0.339  0.234    -0.380  0.223    -0.489  0.221
  1878     1    -0.647  0.693     0.172  0.308    -0.340  0.235    -0.382  0.221    -0.488  0.220
  1878     2     0.617  0.652     0.172  0.304    -0.336  0.234    -0.392  0.221    -0.486  0.222
  1878     3     1.368  0.567     0.170  0.306    -0.334  0.235    -0.389  0.221    -0.486  0.222
  1878     4     0.577  0.497     0.161  0.308    -0.333  0.235    -0.386  0.223    -0.486  0.223
  1878     5    -0.306  0.441     0.176  0.307    -0.314  0.233    -0.387  0.224    -0.488  0.224
  1878     6     0.345  0.402     0.221  0.308    -0.307  0.233    -0.387  0.224    -0.490  0.225
  1878     7     0.441  0.508     0.248  0.315    -0.299  0.229    -0.389  0.224    -0.491  0.225
  1878     8     0.282  0.473     0.153  0.312    -0.301  0.232    -0.393  0.224    -0.492  0.225
  1878     9     0.012  0.467     0.016  0.303    -0.298  0.229    -0.394  0.224    -0.491  0.226
  1878    10    -0.079  0.473    -0.079  0.301    -0.296  0.230    -0.396  0.223    -0.491  0.226
  1878    11     0.339  0.515    -0.092  0.314    -0.289  0.229    -0.401  0.223    -0.488  0.226
  1878    12    -0.286  0.612    -0.143  0.323    -0.296  0.230    -0.402  0.222    -0.487  0.226
  1879     1    -0.316  0.621    -0.195  0.320    -0.298  0.231    -0.405  0.220    -0.487  0.227
  1879     2    -0.529  0.691    -0.268  0.309    -0.293  0.230    -0.408  0.219    -0.488  0.230
  1879     3    -0.274  0.423    -0.320  0.302    -0.293  0.229    -0.409  0.217    -0.482  0.230
  1879     4    -0.557  0.438    -0.307  0.287    -0.295  0.229    -0.417  0.217    -0.479  0.229
  1879     5    -0.460  0.527    -0.390  0.284    -0.292  0.227    -0.427  0.217    -0.479  0.228
  1879     6    -0.276  0.448    -0.468  0.264    -0.273  0.227    -0.433  0.218    -0.480  0.227
  1879     7    -0.174  0.394    -0.506  0.248    -0.259  0.226    -0.437  0.220    -0.480  0.226
  1879     8    -0.597  0.482    -0.577  0.234    -0.252  0.223    -0.441  0.219    -0.482  0.224
  1879     9    -0.620  0.354    -0.634  0.233    -0.258  0.223    -0.448  0.219    -0.485  0.223
  1879    10     0.078  0.411    -0.666  0.231    -0.264  0.224    -0.453  0.218    -0.486  0.222
  1879    11    -0.658  0.426    -0.657  0.226    -0.268  0.223    -0.457  0.217    -0.488  0.222
  1879    12    -1.222  0.527    -0.665  0.224    -0.275  0.223    -0.458  0.218    -0.486  0.221
  1880     1    -0.768  0.580    -0.672  0.228    -0.290  0.221    -0.461  0.217    -0.486  0.222
  1880     2    -1.382  0.457    -0.646  0.234    -0.299  0.220    -0.462  0.215    -0.484  0.222
  1880     3    -0.960  0.496    -0.651  0.246    -0.305  0.220    -0.457  0.215    -0.484  0.222
  1880     4    -0.935  0.484    -0.707  0.264    -0.317  0.223    -0.457  0.216    -0.484  0.223
  1880     5    -0.357  0.459    -0.681  0.270    -0.338  0.221    -0.459  0.216    -0.487  0.223
  1880     6    -0.365  0.384    -0.618  0.263    -0.346  0.221    -0.463  0.217    -0.491  0.224
  1880     7    -0.264  0.403    -0.570  0.265    -0.353  0.221    -0.464  0.220    -0.493  0.224
  1880     8    -0.279  0.469    -0.507  0.284    -0.384  0.219    -0.464  0.220    -0.494  0.224
  1880     9    -0.688  0.440    -0.453  0.277    -0.412  0.219    -0.463  0.220    -0.495  0.223
  1880    10    -0.590  0.401    -0.376  0.270    -0.431  0.219    -0.462  0.220    -0.493  0.223
  1880    11    -0.345  0.393    -0.364  0.272    -0.434  0.220    -0.455  0.219    -0.496  0.223
  1880    12    -0.463  0.431    -0.399  0.279    -0.442  0.220    -0.447  0.219    -0.492  0.223
  1881     1    -0.196  0.530    -0.394  0.288    -0.456  0.218    -0.451  0.219    -0.490  0.222
  1881     2    -0.622  0.619    -0.382  0.284    -0.471  0.217    -0.459  0.219    -0.489  0.221
  1881     3    -0.309  0.536    -0.355  0.278    -0.483  0.216    -0.463  0.219    -0.488  0.221
  1881     4    -0.011  0.499    -0.341  0.273    -0.486  0.215    -0.465  0.219    -0.490  0.220
  1881     5    -0.221  0.440    -0.381  0.271    -0.510  0.213    -0.464  0.217    -0.490  0.220
  1881     6    -0.787  0.428    -0.375  0.273    -0.511  0.207    -0.467  0.218    -0.491  0.219
  1881     7    -0.205  0.446    -0.316  0.267    -0.511  0.202    -0.467  0.217    -0.492  0.218
  1881     8    -0.124  0.453    -0.260  0.254    -0.512  0.200    -0.469  0.216    -0.494  0.217
  1881     9    -0.369  0.395    -0.264  0.241    -0.529  0.200    -0.470  0.216    -0.493  0.216
  1881    10    -0.418  0.354    -0.321  0.238    -0.539  0.199    -0.473  0.217    -0.495  0.215
  1881    11    -0.824  0.315    -0.339  0.232    -0.551  0.197    -0.472  0.217    -0.494  0.214
  1881    12    -0.395  0.373    -0.325  0.230    -0.562  0.198    -0.459  0.217    -0.490  0.213
  1882     1     0.510  0.469    -0.361  0.226    -0.570  0.201    -0.471  0.219    -0.488  0.211
  1882     2     0.050  0.471    -0.373  0.220    -0.570  0.203    -0.477  0.219    -0.486  0.210
  1882     3    -0.364  0.444    -0.366  0.225    -0.573  0.207    -0.483  0.220    -0.488  0.210
  1882     4    -0.691  0.445    -0.392  0.230    -0.586  0.209    -0.484  0.220    -0.488  0.210
  1882     5    -0.440  0.409    -0.412  0.228    -0.591  0.210    -0.487  0.219    -0.490  0.210
  1882     6    -0.616  0.356    -0.492  0.228    -0.579  0.210    -0.491  0.218    -0.489  0.210
  1882     7    -0.631  0.432    -0.620  0.242    -0.590  0.212    -0.496  0.216    -0.490  0.210
  1882     8    -0.269  0.396    -0.730  0.250    -0.582  0.212    -0.505  0.215    -0.492  0.210
  1882     9    -0.290  0.464    -0.723  0.253    -0.575  0.212    -0.508  0.215    -0.493  0.210
  1882    10    -0.725  0.419    -0.715  0.244    -0.573  0.214    -0.513  0.217    -0.492  0.210
  1882    11    -1.072  0.560    -0.719  0.243    -0.580  0.216    -0.518  0.217    -0.493  0.210
  1882    12    -1.348  0.399    -0.680  0.239    -0.587  0.220    -0.518  0.217    -0.491  0.210
  1883     1    -1.024  0.453    -0.657  0.231    -0.587  0.224    -0.518  0.216    -0.496  0.209
  1883     2    -1.271  0.553    -0.688  0.236    -0.592  0.225    -0.532  0.216    -0.502  0.209
  1883     3    -0.278  0.526    -0.721  0.231    -0.592  0.225    -0.551  0.216    -0.501  0.210
  1883     4    -0.598  0.484    -0.684  0.217    -0.591  0.223    -0.560  0.216    -0.498  0.210
  1883     5    -0.487  0.380    -0.687  0.217    -0.596  0.224    -0.563  0.218    -0.499  0.210
  1883     6    -0.150  0.332    -0.600  0.208    -0.587  0.225    -0.570  0.219    -0.500  0.210
  1883     7    -0.357  0.386    -0.543  0.200    -0.603  0.229    -0.575  0.219    -0.500  0.210
  1883     8    -0.643  0.420    -0.485  0.198    -0.616  0.225    -0.580  0.218    -0.501  0.210
  1883     9    -0.683  0.380    -0.573  0.190    -0.628  0.227    -0.583  0.219    -0.500  0.210
  1883    10    -0.281  0.342    -0.617  0.192    -0.633  0.227    -0.583  0.218    -0.500  0.209
  1883    11    -1.107  0.388    -0.674  0.192    -0.639  0.226    -0.588  0.218    -0.499  0.209
  1883    12    -0.306  0.364    -0.739  0.203    -0.637  0.225    -0.588  0.216    -0.501  0.209
  1884     1    -0.340  0.440    -0.767  0.221    -0.636  0.224    -0.591  0.215    -0.504  0.208
  1884     2    -0.575  0.449    -0.761  0.230    -0.644  0.222    -0.583  0.214    -0.505  0.208
  1884     3    -1.336  0.418    -0.773  0.243    -0.647  0.222    -0.581  0.215    -0.500  0.207
  1884     4    -1.127  0.380    -0.806  0.245    -0.652  0.224    -0.574  0.214    -0.502  0.206
  1884     5    -1.168  0.420    -0.792  0.248    -0.652  0.227    -0.571  0.213    -0.504  0.206
  1884     6    -0.927  0.432    -0.812  0.265    -0.646  0.228    -0.570  0.212    -0.506  0.206
  1884     7    -0.700  0.507    -0.903  0.285    -0.683  0.235    -0.569  0.211    -0.506  0.206
  1884     8    -0.568  0.473    -0.928  0.285    -0.702  0.239    -0.567  0.211    -0.507  0.205
  1884     9    -0.831  0.481    -0.861  0.284    -0.708  0.240    -0.567  0.211    -0.509  0.205
  1884    10    -0.674  0.360    -0.836  0.296    -0.704  0.238    -0.571  0.212    -0.509  0.203
  1884    11    -0.935  0.420    -0.806  0.303    -0.706  0.237    -0.574  0.213    -0.509  0.203
  1884    12    -0.547  0.437    -0.790  0.308    -0.707  0.234    -0.568  0.214    -0.509  0.203
  1885     1    -1.431  0.567    -0.757  0.313    -0.701  0.232    -0.568  0.215    -0.510  0.202
  1885     2    -0.881  0.501    -0.756  0.318    -0.711  0.232    -0.562  0.216    -0.511  0.201
  1885     3    -0.528  0.406    -0.745  0.313    -0.712  0.232    -0.563  0.217    -0.509  0.201
  1885     4    -0.831  0.491    -0.730  0.312    -0.709  0.232    -0.559  0.216    -0.506  0.200
  1885     5    -0.801  0.495    -0.711  0.312    -0.699  0.234    -0.564  0.216    -0.505  0.199
  1885     6    -0.743  0.509    -0.656  0.314    -0.689  0.236    -0.566  0.217    -0.506  0.199
  1885     7    -0.294  0.587    -0.631  0.326    -0.684  0.233    -0.567  0.217    -0.506  0.199
  1885     8    -0.563  0.513    -0.675  0.326    -0.680  0.232    -0.570  0.216    -0.505  0.197
  1885     9    -0.693  0.434    -0.718  0.346    -0.690  0.233    -0.568  0.215    -0.503  0.197
  1885    10    -0.502  0.341    -0.677  0.335    -0.688  0.233    -0.564  0.214    -0.501  0.196
  1885    11    -0.699  0.423    -0.658  0.320    -0.691  0.233    -0.570  0.215    -0.495  0.196
  1885    12     0.110  0.472    -0.651  0.302    -0.698  0.236    -0.572  0.215    -0.492  0.195
  1886     1    -1.130  0.676    -0.638  0.285    -0.694  0.237    -0.578  0.215    -0.491  0.195
  1886     2    -1.414  0.479    -0.643  0.276    -0.689  0.237    -0.584  0.213    -0.491  0.194
  1886     3    -1.042  0.543    -0.631  0.274    -0.684  0.238    -0.585  0.213    -0.493  0.193
  1886     4    -0.334  0.369    -0.647  0.294    -0.680  0.237    -0.591  0.212    -0.496  0.193
  1886     5    -0.581  0.377    -0.659  0.294    -0.665  0.241    -0.593  0.212    -0.495  0.192
  1886     6    -0.652  0.336    -0.669  0.299    -0.665  0.242    -0.592  0.211    -0.494  0.192
  1886     7    -0.135  0.370    -0.718  0.304    -0.671  0.244    -0.593  0.209    -0.494  0.191
  1886     8    -0.629  0.396    -0.690  0.315    -0.655  0.247    -0.595  0.208    -0.493  0.190
  1886     9    -0.550  0.393    -0.664  0.309    -0.632  0.249    -0.595  0.207    -0.492  0.189
  1886    10    -0.687  0.456    -0.677  0.308    -0.608  0.248    -0.597  0.207    -0.491  0.189
  1886    11    -0.853  0.420    -0.671  0.302    -0.591  0.245    -0.598  0.208    -0.489  0.189
  1886    12     0.000  0.546    -0.673  0.292    -0.578  0.241    -0.594  0.208    -0.484  0.188
  1887     1    -1.721  0.734    -0.688  0.286    -0.567  0.237    -0.603  0.208    -0.486  0.188
  1887     2    -1.077  0.530    -0.705  0.280    -0.565  0.234    -0.607  0.209    -0.487  0.187
  1887     3    -0.734  0.508    -0.690  0.281    -0.560  0.230    -0.612  0.210    -0.491  0.187
  1887     4    -0.487  0.401    -0.677  0.274    -0.556  0.229    -0.612  0.209    -0.490  0.186
  1887     5    -0.512  0.370    -0.647  0.263    -0.558  0.230    -0.614  0.209    -0.488  0.186
  1887     6    -0.679  0.301    -0.707  0.259    -0.557  0.232    -0.611  0.209    -0.488  0.186
  1887     7    -0.315  0.378    -0.623  0.215    -0.545  0.231    -0.609  0.208    -0.490  0.185
  1887     8    -0.826  0.383    -0.622  0.202    -0.543  0.234    -0.611  0.208    -0.492  0.184
  1887     9    -0.375  0.402    -0.635  0.195    -0.551  0.237    -0.612  0.206    -0.493  0.184
  1887    10    -0.526  0.394    -0.634  0.196    -0.546  0.234    -0.606  0.206    -0.493  0.184
  1887    11    -0.495  0.354    -0.646  0.208    -0.547  0.232    -0.607  0.207    -0.495  0.184
  1887    12    -0.724  0.423    -0.638  0.228    -0.545  0.229    -0.602  0.208    -0.493  0.184
  1888     1    -0.708  0.420    -0.621  0.228    -0.546  0.225    -0.610  0.208    -0.490  0.184
  1888     2    -1.071  0.404    -0.581  0.236    -0.547  0.222    -0.612  0.208    -0.495  0.184
  1888     3    -0.890  0.379    -0.578  0.234    -0.544  0.221    -0.613  0.209    -0.508  0.184
  1888     4    -0.473  0.462    -0.538  0.228    -0.537  0.220    -0.610  0.207    -0.512  0.183
  1888     5    -0.653  0.445    -0.518  0.242    -0.544  0.221    -0.611  0.207    -0.512  0.184
  1888     6    -0.578  0.447    -0.481  0.228    -0.557  0.220    -0.613  0.207    -0.514  0.184
  1888     7    -0.112  0.410    -0.480  0.246    -0.553  0.216    -0.610  0.206    -0.517  0.184
  1888     8    -0.355  0.413    -0.360  0.254    -0.552  0.214    -0.609  0.206    -0.520  0.183
  1888     9    -0.339  0.399    -0.282  0.259    -0.543  0.210    -0.605  0.206    -0.521  0.183
  1888    10    -0.043  0.364    -0.217  0.256    -0.548  0.209    -0.604  0.206    -0.523  0.182
  1888    11    -0.259  0.483    -0.172  0.244    -0.547  0.209    -0.597  0.205    -0.527  0.181
  1888    12    -0.270  0.381    -0.136  0.233    -0.546  0.208    -0.599  0.206    -0.526  0.181
  1889     1    -0.706  0.458    -0.134  0.231    -0.550  0.206    -0.603  0.208    -0.525  0.180
  1889     2     0.371  0.461    -0.139  0.228    -0.546  0.204    -0.601  0.208    -0.526  0.179
  1889     3     0.056  0.412    -0.154  0.213    -0.543  0.204    -0.592  0.208    -0.527  0.180
  1889     4     0.307  0.354    -0.190  0.208    -0.541  0.201    -0.588  0.207    -0.525  0.180
  1889     5    -0.123  0.335    -0.256  0.206    -0.543  0.200    -0.581  0.206    -0.524  0.179
  1889     6    -0.146  0.285    -0.274  0.220    -0.542  0.198    -0.578  0.205    -0.525  0.179
  1889     7    -0.087  0.404    -0.275  0.223    -0.524  0.192    -0.574  0.203    -0.525  0.179
  1889     8    -0.407  0.385    -0.365  0.221    -0.513  0.190    -0.572  0.201    -0.523  0.180
  1889     9    -0.523  0.309    -0.458  0.221    -0.517  0.190    -0.569  0.200    -0.520  0.180
  1889    10    -0.472  0.284    -0.524  0.224    -0.521  0.190    -0.564  0.200    -0.520  0.180
  1889    11    -1.054  0.419    -0.587  0.234    -0.522  0.192    -0.562  0.199    -0.515  0.180
  1889    12    -0.486  0.492    -0.629  0.242    -0.514  0.195    -0.561  0.199    -0.512  0.180
  1890     1    -0.721  0.424    -0.651  0.244    -0.517  0.193    -0.559  0.197    -0.513  0.179
  1890     2    -0.712  0.516    -0.668  0.242    -0.511  0.193    -0.561  0.197    -0.508  0.179
  1890     3    -1.056  0.440    -0.667  0.253    -0.511  0.191    -0.562  0.198    -0.503  0.179
  1890     4    -0.483  0.409    -0.634  0.254    -0.503  0.190    -0.555  0.196    -0.499  0.178
  1890     5    -0.882  0.381    -0.640  0.258    -0.515  0.191    -0.552  0.194    -0.497  0.178
  1890     6    -0.647  0.370    -0.655  0.254    -0.515  0.192    -0.549  0.191    -0.496  0.178
  1890     7    -0.353  0.376    -0.670  0.244    -0.537  0.195    -0.548  0.188    -0.496  0.177
  1890     8    -0.613  0.387    -0.720  0.225    -0.544  0.198    -0.546  0.186    -0.495  0.177
  1890     9    -0.512  0.355    -0.674  0.215    -0.535  0.198    -0.542  0.184    -0.492  0.176
  1890    10    -0.077  0.340    -0.688  0.212    -0.533  0.196    -0.539  0.184    -0.488  0.175
  1890    11    -1.121  0.424    -0.657  0.209    -0.531  0.194    -0.536  0.183    -0.488  0.175
  1890    12    -0.666  0.375    -0.654  0.204    -0.528  0.192    -0.538  0.183    -0.485  0.175
  1891     1    -0.901  0.419    -0.658  0.196    -0.527  0.190    -0.531  0.182    -0.486  0.176
  1891     2    -1.312  0.348    -0.639  0.195    -0.528  0.190    -0.523  0.180    -0.484  0.174
  1891     3    -0.505  0.342    -0.627  0.196    -0.527  0.188    -0.522  0.179    -0.481  0.174
  1891     4    -0.648  0.336    -0.667  0.196    -0.529  0.188    -0.527  0.177    -0.480  0.173
  1891     5    -0.514  0.354    -0.654  0.190    -0.529  0.184    -0.526  0.177    -0.480  0.173
  1891     6    -0.613  0.312    -0.596  0.181    -0.533  0.184    -0.521  0.177    -0.477  0.172
  1891     7    -0.397  0.335    -0.570  0.177    -0.536  0.186    -0.521  0.176    -0.476  0.171
  1891     8    -0.386  0.365    -0.495  0.184    -0.547  0.183    -0.518  0.175    -0.476  0.170
  1891     9    -0.362  0.350    -0.535  0.190    -0.552  0.183    -0.515  0.174    -0.475  0.169
  1891    10    -0.562  0.296    -0.540  0.188    -0.567  0.183    -0.508  0.173    -0.474  0.169
  1891    11    -0.962  0.368    -0.549  0.190    -0.571  0.183    -0.507  0.172    -0.471  0.169
  1891    12     0.033  0.300    -0.515  0.197    -0.578  0.184    -0.509  0.173    -0.471  0.169
  1892     1    -0.595  0.338    -0.519  0.197    -0.581  0.183    -0.500  0.171    -0.473  0.169
  1892     2    -0.418  0.362    -0.525  0.200    -0.579  0.182    -0.497  0.169    -0.471  0.169
  1892     3    -0.980  0.426    -0.530  0.192    -0.579  0.183    -0.499  0.167    -0.471  0.169
  1892     4    -0.711  0.340    -0.485  0.195    -0.573  0.183    -0.495  0.167    -0.470  0.168
  1892     5    -0.623  0.367    -0.506  0.191    -0.565  0.182    -0.490  0.168    -0.470  0.168
  1892     6    -0.199  0.351    -0.568  0.208    -0.564  0.180    -0.486  0.169    -0.468  0.168
  1892     7    -0.442  0.344    -0.690  0.209    -0.572  0.179    -0.484  0.168    -0.466  0.167
  1892     8    -0.468  0.382    -0.781  0.221    -0.579  0.178    -0.479  0.168    -0.466  0.167
  1892     9    -0.417  0.309    -0.726  0.214    -0.572  0.177    -0.477  0.167    -0.467  0.166
  1892    10    -0.022  0.312    -0.694  0.207    -0.565  0.175    -0.473  0.165    -0.466  0.165
  1892    11    -1.218  0.363    -0.690  0.209    -0.556  0.174    -0.472  0.167    -0.465  0.164
  1892    12    -0.705  0.517    -0.705  0.205    -0.552  0.173    -0.469  0.166    -0.463  0.164
  1893     1    -2.057  0.422    -0.671  0.205    -0.549  0.171    -0.461  0.168    -0.459  0.164
  1893     2    -1.516  0.477    -0.667  0.206    -0.544  0.169    -0.459  0.168    -0.452  0.164
  1893     3    -0.317  0.330    -0.659  0.211    -0.541  0.167    -0.464  0.168    -0.452  0.164
  1893     4    -0.331  0.315    -0.669  0.209    -0.541  0.166    -0.464  0.166    -0.452  0.164
  1893     5    -0.566  0.350    -0.590  0.203    -0.527  0.165    -0.462  0.166    -0.452  0.163
  1893     6    -0.386  0.306    -0.574  0.186    -0.519  0.167    -0.458  0.165    -0.453  0.163
